,Tweet,HS,Abusive
11664,Media Prima ni sebenarnya dah miskin. Sampai terpaksa buat home shopping dgn syarikat Korea. Berita pun lagi teruk dari fake news. Patut bungkus je dgn drama-drama sampah-sarap tu.',0,1
11673,USER Gembel amat di indomaret. Lagian gue gamau belanja. Cuma mau ke atm mas.',0,1
11674,USER Oiya saya inget nih anda yang selingkuh pake acara ngewe ngewe itu kan?',0,1
11684,Kuliah merubah smua cara pikirqu guys aku mau beli anting aja ky \xe2\x80\x9cnajis mahal bet mending bikin sendiri\xe2\x80\x9d pada intinya gw gamau rugi WKWK ya Allah :(',0,1
11691,when barzan nanyain isi spt pdhl praktikum spt gua belum nyobain ngisi baru dasar hukum dan lain2. jadi ketara bego',0,1
11692,USER onta ga berani',0,1
11697,eh lebih shock lagi sama indo inggris edan!!! indonesianya kentel gw',0,1
11698,RT USER: Kalau aku cantik tapi memek ku coklat kamu masih doyan gak?\n\n#ngentot #memek #kontol #sange #pagicrot',0,1
11699,ada perek yang mau dimainin memeknya? Yang longrep ya',0,1
11705,USER Monyet bermuka kucing lagi makan pisank',0,1
11710,USER Saya cape sm org bolot :( URL,0,1
11724,Tau mampus gk?',0,1
11748,USER USER Setelah mengantar anak skolah liat2 dunia maya eh kok ada kalimat yg pas utk gembel warnet mknya lgs aq cc in biar gak lupa\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',0,1
11752,"*di kantor*\nTV: *nayangin berita driver grab yg ngirim death threat ke cewek tuli*\nBundo: *pake suara kecil* ""Tai, ampe di death threat gitu sial""\n.\n.\n.\n.\n.\nkish, kebiasaan lu ngomong jorok untung lu ngomongnya pake suara yg kecil.....'",0,1
11754,"Gausah kepedean bilang kamu bs sembuhin, lu punya titit, bukan meki'",0,1
11756,gue emang bego sayang sama orang yang jelas-jelas ga sayang dan ga pernah mikirin perasaan gue sedikitpun',0,1
11757,Ngapain tag si kunyuk URL,0,1
11758,USER Kenapa org baik selalu dikasih cobaan dengan berhub sama org yg brengsek?\xf0\x9f\x98\x82',0,1
11760,"USER Gentong kosong kan nyaring bunyinya mbak.....terbuai dgn kata rayuannya, syair2nya yg keluar dari nyanyiannya juga kadang membuai pendengarnya ( yg bloon pasti terbuai )'",0,1
11789,RT USER: lahap banget kl ketemu kontol g disunat \n#bahancoli #kontol #memek #ngentot #ngewe #blowjob #kulumin URL,0,1
11790,USER USER Wkwkwkkw geblek',0,1
11792,Junhoe kenapa si \xf0\x9f\x98\x82\xf0\x9f\x98\x82 gue kek... lahanjir ada yg lebih geblek dari gue.',0,1
11801,Pernah ngukur kntl sendiri nggak? Kira kira seberapa panjang?',0,1
11806,USER So bgt jijik tar juga di save nih bntr lg',0,1
11816,"Indonesia ngapa makin jadi ya. yang tolol, yang bencong lah malah di up..... Udah gak nonton tv masa gak buka sosmed juga gue??!!'",0,1
11831,bloon ngapain follow twitter lee sung kyung dah cem paham \xf0\x9f\xa4\xa3',0,1
11842,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER YA POKOKNYA LU JUGA SINTING',0,1
11860,"USER Kamu aja mainan hole baru, aku mau cari titit baru'",0,1
11892,Gila babi la berat aku dah turun siel',0,1
11907,"USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'",0,1
11920,Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL,0,1
11925,"'Sayang sekali punya paras nan cantik kumpul ama cowok gembel, dibawa gembel mau, makanya suka gengsi kalo mau pacaran eh lihat difoto-fotonya ada sama cowok gembel, nonkrong pinggir jalan, apa gamalu yah. \xf0\x9f\x98\x82 percuma cantik kalo otaknya murah. \xf0\x9f\x98\x82""",0,1
11932,USER Buat sewa jablay kayaknya jg bisa tuh',0,1
11941,"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'",0,1
11944,"Tiap pake foto bapak sih. Kalo pake wonho kenapa gue ngerasa kotor, berdosa, pecun, dan menjijikkan ya....................'",0,1
11946,"ketika lu punya dua adek cowo masih bocah tapi yang satu udah sunat dan tiba2 yang kecil ngomong \n""kok titit aku kaya gini kok titit abang kaya gitu"" bentukny beda anying wkwkwkwk'",0,1
11973,"USER Ayo mana memek kmu sini,,,,,'",0,1
11976,USER USER KIRAIN BUDEK',0,1
11984,"RT USER: Jangan jadikan bodoh, babi ,sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin\xe2\x98\xba\xef\xb8\x8f'",0,1
12007,USER Sebwah perubahan menjadi titit mentol',0,1
12016,HAHAHA gakdeng. nyaman lah cerita cerita sama si tai walaupun dihina terus akhirnya emg bangcat. tapi seneng bisa sedeket sekarang dan tau sebenarnya oped orangnya gimana dari semua omongan buruk tentang dia',0,1
12043,USER ok udah sana sama jablay jablay mu USER USER USER USER',0,1
12044,USER sedih gw baca komenannya nyalahin army taunya akun bodong. kampret dah.',0,1
12063,"RT USER: Udh gk sabaaaaaaaaaarrr aahhh pengen berdesah lg pengen ngemut kontol lagi, pengen dijilat tete digigit putingnya sampai klima\xe2\x80\xa6'",0,1
12087,"Ngabalin ini logikanya runtut, diksi ucapannya jelas, intonasi lantang. Datanya kacrut itu lain persoalan'",0,1
12124,USER USER maunya eue kamu',0,1
12137,typo lagi kampang :))))))',0,1
12147,USER oiya biar pada maho pas upacara',0,1
12154,RT USER: Enaknya Kesusu #cutepasutri #naked #toge #nude #puting #sexy #sange #bugil #tantebinal #tantemontok #amateur #tantesemo\xe2\x80\xa6',0,1
12158,"Betul tul tul, krn dia tuh sbnrnya sudah dilupakan rakyat, jd cari sensasi. Kasian banget RT USER: Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\nKritik tdk ada konsep. Kritik tdk terarah.'",0,1
12163,RT USER: Morning gays .. udah coli pagi belum ? #kontol #coli #gay #bahancoli URL,0,1
12168,USER dm kaya minta verif kunyuk bukan hai hai aja',0,1
12169,USER hahahahaha tai cuk',0,1
12172,"RT USER: Lengkap sudah penderitaan\n\nGa bisa pakai kontol.\nPakai tangan\n\nPas pakai tangan, cewe nya kesakitan. URL",0,1
12175,"Didepan baik, dibelakang busuk. Sampah!'",0,1
12177,USER WKWKWKKWKW NGAKAK\n\nKalo ayah aku gini\nMama: *manggil ayah berulang kali*\nAyah: ngapain sih manggil2? Mau nete apa',0,1
12184,USER Tiati euy bayu gatra edan pisan lah',0,1
12187,"RT USER: Pacare sopo iki, suruh ngemut kontol seneng eram...\n\n#kimcil #sange #bokep #lokal #sepong #ngentot #susu #montok https:\xe2\x80\xa6'",0,1
12197,Ya hidup emang brengsek meskipun lo orang baik. URL,0,1
12199,/biarin oppa masukim vibrator ke memek/ oppa kok di masukin? Aku kan mau pemotretan....\nLanjut?',0,1
12201,USER Modus. Papo cungkring mau usap usap rambut aku aja itu',0,1
12204,Serasa ingin mencintai tetapi takut untuk mencintai ehak eek',0,1
12205,"USER cemilannya bajingan, wedangnya bajigur, malamnya nasgor jancuk. alhamdulilah smoga varokah'",0,1
12211,USER Sama anjir mangkanya gua on disini mulu',0,1
12223,Nyolok headset ke hp ternyata ga kecolok dalem...\n\nKampret.\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
12237,"ingin mencoba sopan manggil ke kakak cowok aku aa, tapi JIJIK BANGET NYET GELI SUMPAH GAK KEBAYANG'",0,1
12242,"YF gesek2an kontol yok tapi ga ngewe, mau? rep -kai'",0,1
12245,"USER Maen doank, kaga eue anjir :(('",0,1
12250,RT USER: doi lg mnanti ada kontol yg mao masukin memeknya yg gatel URL,0,1
12255,USER BANGKE TIPONYA PARBET NJIRRR\n\nGAK LIAD GUA CHUW',0,1
12257,USER USER kunyuk satu nih yg gua punya wkwkwkk',0,1
12258,kuping gue budek gilak dari 4 pagi 4 kali ganti busway bodohnya diri ini~~~',0,1
12260,"Sinting ini sanca records. Setelah kemarin sukses cover soundtrack wiro sableng, sekarang sukses juga cover soundtrack mighty morphin power rangers.\n\nJuara\nURL",0,1
12261,RT USER: Liburan emang paling enak ngentot. Drpd gak ngapa ngapain mending enak enak sama gw. Buat yg mau booking DM aja. Anyway g\xe2\x80\xa6',0,1
12269,"USER Karena sdh terdesak akan kehancuran kampret yg kian melemah dn terdegedrasinya elektabilitas junjungannya, lalu mohon istilah"" cebong dn kampret itu tdk diteruskan/ distop aja .\nDsr kampret.\nKrn kepepet.\nAkibatnya mencret.\nLalu minta",0,1
12284,USER Itu lagi ngomong bacot dalem ati',0,1
12288,USER kalau waria sih ada harganya daripada yang bencong asal pegang pas tidur~~\n\nNGAHAHAHAHA',0,1
12302,"RT USER: Ya Gustiiii... Apakah ini yang dinamakan brengsek? \nBegitu nemu ai konfrontir aja langsung:\n""Baek2 ketauan istri lhoo""\nApa\xe2\x80\xa6'",0,1
12311,USER USER Hah ini enaknya di sate atau di saus padang titit segede gini',0,1
12312,USER Percuma gak perlu di ingetin bang USER klo orang di hatinya sudah tertanam sifat dan ajaran iblis orang itu pastin lntolerans. Dan dia Akan mngadu domba. Tabur kebncian. Sara dll',0,1
12316,Apa nakal2an aja ya bsok?\nPakew apa gtu wkwkkwkw \nNtah knp lg sarap',0,1
12318,RT USER: Lihat Kelakuan Trio Cebong Brengsek ini.. Kalau Ketemu Orang2 ini Kalian Mau Apakan twip ? URL,0,1
12325,USER Kapir! Kelar sudah \xf0\x9f\xa4\xa3',0,1
12330,USER Dia mafia kelas kakap. Join sini juga jadi maho',0,1
12333,USER Lu kunyuk',0,1
12353,lewat kamar kamu liat kamu elusin memek/ heh ngapain itu tangannya? -barom fc',0,1
12360,"USER Bohay tuh bokong nya , doggy stile enak'",0,1
12378,USER Anjir ngakak mulu gua',0,1
12381,RT USER: Siswi madrasah ngentot di ke kebon\n\n#hijab #ngentot #ngewe #bahancoli #blowjob #kulumin #kontol URL,0,1
12385,USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.',0,1
12406,"Mau tlp kampret gitu yakkkk, nyatanya pls sekarat....'",0,1
12407,USER USER USER USER Bukannya teraweh malah nyebar spoiler anjir anjir jancuk lah',0,1
12408,USER DM(di memek)maksudnya ndok',0,1
12412,USER Tidur bolot',0,1
12418,USER Haduhhh haduhhh belajar gembel dari siapa',0,1
12420,USER Bener juga. Orang2 yang biasa njeplak asal buka mulut di depan publik itu kemungkinan besar sakaw bin sarap gegara narkoba.',0,1
12429,\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb,0,1
12431,"Pas lg makan dpt omelan itu rasanya seperti makan tai kucing dipagi hari.\nGak pake ngunyah, asal telen aja biar cpt abis ini sarapan'",0,1
12439,"USER Sambunvan tertutup dengan kekehan masih singgah di bilah bibir Ocha dan berhenti saat sampai di toko kue yang ia maksud tadi. \n\nSetelah membayar, ia pun langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya. Untuk Milly. Dan menunggu si kunyuk Eds sampai di rumah.'",0,1
12441,anjir tertipu lagi!!',0,1
12446,USER eue an di rp begini ya.',0,1
12448,USER DARI TADI KEK KUNYUK HADEHHH',0,1
12473,USER Mbaku mua doang 1jt edan',0,1
12484,USER Gue cuma makan snack doang anjir belom makan nasi wkwkwk',0,1
12491,USER Pake muka lo ya lesbi dong anjir jadinya',0,1
12493,USER Apa kbr memek tembem..',0,1
12499,USER Sebagai netijen yg penasaran. Kalo abis eue kan ada tuh sesi pillow talk atau cuma ndusel2 lucu Ampe ketiduran. Paul Lo gitu gak sih ? Apa abis ena enak terus kaku lagi kek bh baru ?',0,1
12509,Bangke. Gak dijual nih acc',0,1
12510,"Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :('",0,1
12516,"RT USER: Mantap bgt bro, \nUdah ganteng, pake dasi, doyan ngentot lagi\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8c\n\xf0\x9f\x92\x8b\xf0\x9f\x92\xa6 \xf0\x9f\x98\x98\n\nRT, Like, &amp; Follow\n\n #gayvid #gaysex #gayvideo \n\nUSER\xe2\x80\xa6'",0,1
12518,USER Jambu bol mungkin bisa diperhalus dgn jambu bokong (?)',0,1
12519,"USER nganggur tuh 1 lobang, sini titit abang yang masuk'",0,1
12542,USER ya angkot lebih goblog',0,1
12547,"USER USER Biru gak punya titit, udah ditebas'",0,1
12549,USER Hah? Apaan? Mau nete?',0,1
12552,"Kenapa gua jijiq? Gua mandangnya sebagai ""ORANG AWAM YANG GAK SUKA KPOP""! jadi mikir ""kan org korea tuh HOMO atau LESBI"" pdhl tuh idol kita mah di korea hidup tentram normal dan gua yakin sih bbrp idol udh punya pacar jadi wajar aja selama masih lawan je",0,1
12558,"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja'",0,1
12570,"USER eh? haha iya dp kamu hyunjin, anjir. gini nih kao males nge zoom. haha'",0,1
12578,USER USER USER USER USER USER USER USER USER USER USER USER USER kepala apaan anjir',0,1
12589,USER iye anjir lu ngasih tau pw lu ke orang gak',0,1
12596,"USER SSSTTT....Mengapa harus ribut terusssssss...!.\nKita lihat saja nati tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk kembali menjadi pemimpin Negara kita yang tercinta ini.\n\nSudah jangan berisik, bikin budek. Pada diem saja.......'",0,1
12601,"Yaelah yang kaya begini mah gak tahan lama. Netijen alam sana tuh dulu giliran gue laporin ke jyp bilangnya ""maaf kak aku masih labil"" ""aku masih kecil kak jangan laporin aku"". Isinya anak smp penganut oppa is mine yang udah berani ngatain perek segala macem.'",0,1
12623,USER Siapa tahu dg buah2an mereka lebih mudah memahami gus... secara kfc itu produk amerika yg kafir...',0,1
12628,Beltrame edan\n\nYg dulu mau kesini\n\nTapi banyak yg kontra \xf0\x9f\x98\xaa',0,1
12637,Lo pernah gak si lagi mau makan kebayang makan tai tikus. Yang pada saat itu dlu lo kecil pernah nyobain WKWKWKWK idiot',0,1
12644,Utang-utang kecil itulah yang sering dipakai iblis untuk menyiksa kita. #MBML',0,1
12646,USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f',0,1
12651,"Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak URL",0,1
12655,USER NGENTOD WKWK',0,1
12699,"USER USER USER Pria Isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan lo diam membisu\n\n&amp; dr mana lo tau dia pria?tidak punya tv ye?nggak nonton wawancara wanita pemelihara hewan anjing itu?\nLo bukan gembel warnet kan?silahkan buka youtube deh,biar lo dgar suaranya'",0,1
12750,"Sampai bila-bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain. Whats worst, thinking you are any better than them. Perangai hampir sama dengan iblis.'",0,1
12768,USER USER USER USER emg kan mantan setan',0,1
12790,SINYAL GEMBEL BGT NAPADAH',0,1
12791,gaya lu kunyuk URL,0,1
12796,USER USER Katanya sudh jadi oom?... Kemarin itu gunting titit apa maksudnya..',0,1
12798,USER USER Anjir bang-_- berasa maho gua',0,1
12800,"USER pernah berdiri diujung kolam, terus suruh sodara q ngedorong eh didorong beneran trs q nangis like gembel basah2 an. yg bego tuh syp :('",0,1
12802,USER USER Sama aja ku ber2 kunyuk',0,1
12807,"USER Gak semua cowo, tapi rata2 gua chat isinya \xe2\x80\x9casu\xe2\x80\x9d \xe2\x80\x9ckntl\xe2\x80\x9d \xe2\x80\x9cbgst\xe2\x80\x9d dst'",0,1
12811,Dan sampailah masku d rmh ga mnt d ceritain ud crita langsung\nTrnyta si gembrot dr awal ud g kuat dan pingsan masku trnyta ud bantuin ngedorong juga\nHoalaaah mbrot mbrot\nGembrot blg kalo ketahuan mamanya naik ijen kan sm aja kya naik gunung si gembrot,0,1
12826,"USER USER USER USER USER USER Yah mulai bego, mulai idiot, mulai baper #BaperMania'",0,1
12845,USER Typo gembel wkwk',0,1
12857,USER Kalobaan mikir kos menteri wae si edan',0,1
12866,"Dia memang tidak punya hak untuk berkata seperti itu, tapi tidak ada salahnya untuk melindungi kan?\n\nPanji hanya ingin menyampaikan pesan dan satu pertanyaan.\n\n\xe2\x80\x9c Dev, baik-baik ya kamu, semoga cowo yang deketin kamu gak brengsek, aku gak mau kamu sakit \xe2\x80\x9c\n\n\xe2\x80\x9c Dev, kita ini apa? \xe2\x80\x9c'",0,1
12869,"USER Udah di peluk dulu, ngentod nya belakangan'",0,1
12876,"USER Cari mommy ae, biar bisa nete'",0,1
12877,USER Aku mau dong ngewe sama tante\nPokoknya dijamin tante puas',0,1
12937,USER pecun ku URL,0,1
12944,"Melawan roma kamis dinihari nanti, liat latihan hari ini Busquets udah latihan lagi, semoga nanti bisa maen. Gembel banget kemaren gada busi.'",0,1
12948,Bajingan rampok dong.. rakyat sj yg menghakimi URL,0,1
12954,"19. kadang w suka bertanya. hakikat dan faedah punya abang benga permanen macam anda ini apa. suka bikin iler anj lah. kntl manis enthu. suka gajelas, sakau u ya. trus curhat anu. pap jajan molo buset d'",0,1
12957,"RT USER: Rindu ini memang bajingan, datang sepagi ini.\xf0\x9f\x98\xa9'",0,1
12978,USER bahasa indonya cacad',0,1
12986,RT USER: \xe2\x9c\x8dinstagram:fanyaclarisha\n\xf0\x9f\x93\xb2wa+6281294490616\nUdah lama gk di entot sama brondong lokal. Enak jug entotanya\n\xf0\x9f\x91\x8ddont forget #r\xe2\x80\xa6',0,1
12988,Lagi booming meme ini. Kemacetan adalah suatu hal yang abadi karena masih banyak yang mungut SIM di pos ronda. Idiot versus cerdas emang sangat mudah dibedakan. \xf0\x9f\x98\x85 URL,0,1
12992,USER USER 1 lagi cebonk baru keluar Empang \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e',0,1
12994,USER Bokong cekcih \xf0\x9f\x98\x82',0,1
13042,"orang yg bangga pake kw tuh ibarat pacaran ama banci, tapi nganggep di banci itu cewe beneran... URL",0,1
13050,"Gua pake baju terbuka lu bilang jablay, Gua main malem lu bilang cewe gabener. Apa kabar yang berhijab hamil duluan\xf0\x9f\x98\x82'",0,1
13053,USER titit kakak iparmu kecil',0,1
13061,"RT USER: Foto sekilas ngentot ibu kandung gue tadi malam, sengaja gue kasih sekilas dulu, mau liat respon anda semua, 100 Retwet gue\xe2\x80\xa6'",0,1
13062,"Kadar ""penderitaan"" tiap orang tuh beda-beda. Jangan pernah komparasi atau nganggep enteng ketika orang cerita. Inget, ane ulang lagi yeh, kite tuh punya congor satu kuping dua. BANYAKIN MENDENGAR MEANS NO HARM LHO :)'",0,1
13067,USER USER Lesbi anjir bukan homor wkwk',0,1
13069,USER Jijik bodoh',0,1
13070,Sumpah nyesek anjirr.. Kayak gue goblog banget percaya sama dia cihhh',0,1
13087,Ngentot Diatas\nURL,0,1
13089,ada bumil ga? Jadi pengen ngentotin memek bumil yang binal frontal dan suka ngelonte pas suaminya gaada',0,1
13094,jangan biarkan orang idiot merusak moodmu',0,1
13096,USER Bencong jam segini lagi ganti daleman.',0,1
13098,USER Ah tai ki. Besok gausah diperpanjang kali ya. Busuk bgt USER di jkt. Ngerasain 200kbps aja kaga gua. Ana jg ngeluh mulu',0,1
13099,USER Sialnya titit eyo kaga sepanjang itu',0,1
13102,"USER Eh edan :) university dhyana pura ada di dalung tau :') aku disana,mangkanya aku jungshook tdi WKWKWK\n\nYaamp00n q gtw masalah itu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\x97 ;""",0,1
13103,"USER USER Rupanya ditanggapi laen oleh pihak mesjid sangking setujunya, speaker TOA dipindahin ke dalam.....yasalam modar semua kuping jemaah khe khe khe'",0,1
13104,#TemanMakanTeman Itu ketika ujian dia tdk tahu dan kita memberi tahu tp pas kita tdk tahu dia pura2 budek kalau di panggil USER USER #ReuniZ',0,1
13112,USER USER Kunyuk emang die wkwk',0,1
13143,USER Wkwkwkw ccd ahhhh',0,1
13165,USER Kasur mana enak kunyuk',0,1
