,Tweet,HS,Abusive
4297,"Allah SWT dungu & biadab BERJARAK, vilanya di Mekah, tinggal di Ar'sy, tak pernah masuk ke hati, mengecewakan? Buang",1,1
4300,USER USER Lah ternyata bangke juga dia...',1,1
4301,"USER ada yg maling duit waktu olahraga dan keciduk sampe skrg gada yg nemenin dia, mampuy kampang bgt jd orang'",1,1
4307,Ini orang udah tolol nyolot lagi',1,1
4309,Kamu bilang Gue Bangsat?..\nMatamu Ambleg kuwi..\nOtaknya dipake..\nBaca pelan lalu ditafsirkan Maksud Gue Apa..\nNdasmu Amoh Kuwi mbangsat\xc2\xb2 ne wong liyo \nKaton Goblok mu..\nDurung Pinter Medsosan Ngablak ndisiti.. URL,1,1
4310,USER USER USER Bro..nanti dia didukung pekaos lagi sama partai bani onta kabur dan partai khilaf \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1
4316,USER USER USER USER USER USER USER USER USER USER USER Lebih tepat bani bangsat kali yak?\nOrg berbuat demi kebaikan dan ada alasannya di maki2.\nOrg goblok y,1,1
4320,"USER Itulah para jongos dan antek2 aseng/asing penjual akidah, harga diri dan negara demi nafsu duniawi.'",1,1
4322,"orang bego gini kok direkrut jadi kader ya? masih pinter tukang sayur.....komemtar nya khan ngga ada yg berkualitas......kelihatan IQ nya seberapa tinggi? kasihan sih di bully terus, tapi memang sangat oantas di bully, sebab komentar nya sangat renfah kual",1,1
4325,"USER udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",1,1
4335,Perilaku Si BABI USER ini memang benci dgn hal berbau Islam. Cocok dgn Ahok. USER,1,1
4343,"USER USER USER USER USER USER USER USER USER USER USER USER bangsad lu nan, marah ni gue'",1,1
4345,"USER USER USER USER Ini asli IQ jongkok! Masak oposisi membangun? Dimana\xc2\xb2 ,tugas oposisi itu nyinyir pada pemerintah! Kecuali di negara komunis, nggak boleh ada yg nyinyir'",1,1
4350,USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO',1,1
4356,RT USER: USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,1
4357,USER USER Umat Bani Kencing Onta bodo amat kalo mau marah\xf0\x9f\x98\x86',1,1
4358,RT USER USER Kalau ngajak orang pinter setidaknya dia harus sudah pintar lah ini jokowi masih goblok kok,1,1
4359,USER ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?,1,1
4360,"Presiden Indonesia saat ini hanya jadi jongos China komunis, memperkaya antek-antek cina & gerombolannya. Budha teroris disokong olh China rasis",1,1
4367,"USER Partai elu plus konco2 lu bisanya cuma bikin MALU Indonesia aja min, mbok ya kalo goblok itu jgn kebangetan to min...'",1,1
4378,"USER Yg anti cina komunis antek aseng kapitalis rakus zionis mana suaranya, lg enak2 ngentod ya'",1,1
4383,USER Cuma karena itu.. gak ada alasan yg lain *anus_marwanto.. emang presiden skrng pinter??? Wkwkwk.. dasar lu *anus cebong.. dungu..',1,1
4384,bangga ye pacaran sama bekas gw?hahahaha buat gw mantan kaya tai gitu ibarat maenan bekas yg udah ga kepake sama sekali! ckckck',1,1
4391,Dari setan bernama Allah SWT,1,1
4395,"USER USER Dia mau nemenin ahok , biar bisa puasin ahok si USER Kan Maho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1
4396,"USER Membenci yg membit'ah-kan ego, apakah tendensius ego yg alergi ke-arab2an juga tercover dalam kafir mbah? Lalu siapakah yg tertawa,,""",1,1
4398,USER spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,1,1
4407,Peling ga suka sma org mynafik.... blng sma aa mw berhnti di dunia halu.. tp nyatanya di blued live coli... dihh anjinxx bgts ya maho kek gth..klo ga mau aa kenal gpp ko.. ga rugi aa mah.ngpn knal sma org munafik kek lu..',1,1
4413,"USER Dasar cebong!! semua digoreng akui aja pemerintah gak becus. mengelola ekonomi selesai ,jgn tagar #2019GantiPresiden dijadikan kambing hitam.'",1,1
4418,USER USER USER USER Bodat KOMUNIS kau',1,1
4419,USER ahok si kutil babi kembali ke rumah lembang kenapa jakarta jadi banjir bud?,1,1
4424,"USER USER USER bong suka bgt hebohin hal2 receh. Pohon plastik lah, bambu lah. Giliran utk issue2 besar kyk ekonomi yng anjlok, tka ilegal merajalele, ketahanan nasional, dll mereka mingkem. Emang kapasitas otaknya kecil kali ya, g",1,1
4427,USER Tolol lu njink',1,1
4436,USER si ahok pantasnya dinobatkan sbgai Babi ngepret,1,1
4441,USER Elunya dongo sih.',1,1
4442,USER USER USER USER USER USER USER Minta tolong sama USER buat blejetin ni pilot sontoloyo. Buat USER tlg kami minta klarifikasinya.',1,1
4445,"#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan",1,1
4446,USER Namanya cebong kalo ga dungu bukan cebong namanya',1,1
4449,USER Hadeehh :3 harus sabar ngadepin tae yg satu ini',1,1
4450,USER USER USER Guoplok... Baca beritanya dulu cebong terkutuk... Bukan asal melarang...... Dongok jnhan di besarin',1,1
4451,USER Semoga aparat2 keparat berkarat itu belangsak disisa hidupnya.',1,1
4454,Seyogyanya saya tidak benci hanya ilfil sama keparat otak sumbu pendek modal sandang.',1,1
4461,RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',1,1
4467,Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,1,1
4468,"""halah palingan kalo lu dikasih pap nenen sama memek juga doyan. gak usah munafik deh""\n\nheh upil dimana-mana kucing garong kalo dikasih ikan asin ya doyan-doyan aja.'",1,1
4471,USER USER USER Cebong baru netas. Disuruh nyerang saya..? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1
4478,DIKTATOR JOKOWI jongos organisasi jagal manusia Nahdatul Ulama dijadikan inspirasi.,1,1
4484,(Adrp) USER dasar jablay',1,1
4485,"Asta, mata melek tapi gak sadar. Kalo sadar, paling gak fokus. Bullshit lah gak fokus gara2 kurang minum. Gua minum 3 liter lebih sehari udh kek onta beser tetep aja gagal fokus.'",1,1
4495,"Apa bedanya kamu sama orang yg suka menjelek jelekan karna tidak sesuai dengan yang kamu mau, tpi kamu nya sendiri suka jelek jelekin orang ? Mein idiot'",1,1
4511,RT USER: USER hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,1,1
4517,"Tyas Mirasih ? Pecun gitu, dulu bareng sama aku agency nya'",1,1
4519,USER USER Arseto itu monyet ngak tahu adab dan moral',1,1
4528,Kampret. Datang pas butuh aja. Ngerusak mood sumpah.',1,1
4531,USER USER \xf0\x9f\x8c\x9a ko km bangsad y',1,1
4533,USER USER USER Oalahhh si USER DUNGU ini msh jg memamerkan tempurungnya.',1,1
4537,"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,1
4538,Sinyal mu ko tai su USER',1,1
4539,USER USER Wahabi takfiri gurem bro.. bacot doang gede. Sono lo minggat ke suriah gabung isis. Najiss bani takfiri',1,1
4547,ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha',1,1
4549,USER Engga. Kampang emang',1,1
4550,CINA KOK IKUT NGOMONG...BALIK SANA KE CINA....ORANG ISLAM ROHINGYA AJA DI USIR SAMA BUDHA MYANMAR...KAMPRET,1,1
4552,USER LAHH ITU DN LU BUNDA GEBLEK',1,1
4555,"RT USER: Jidatnya Gosong ,gaya Islami tp Mentalnya Bajingan,pedagang Agama,calo ibadah Uang org mau ibadah di embat,ini lbh busuk dan\xe2\x80\xa6'",1,1
4558,"USER Idiot kira2 donk.. islammu yg mana,.. kalian itu ga lebih dr gerombolam penjual ayat dan agama islam,.. dongok di rawat, jd kalian takkan pernah bisa bedakan Benar dan Salah , Rocky Gerung mengatakan islam fiksi aja loe pd ga ngerti artiny",1,1
4563,"Kaum cebong senjata nya cuma ""hoax"" percuma ngasi data dan fakta'",1,1
4564,"USER Klu bpk punya bukti pak jokowi bagi2 sembako pakai apbn laporkan k poiisi, tp klu gk da bukti cocot mu ojok mangap koyok bajul'",1,1
4570,"USER USER USER Cebong dungu, GAM bukan parpol'",1,1
4577,USER Ini manusia otaknya kotor lbh kotor dr kotoran onta',1,1
4579,bener bener bangsad bocahnya kudu di kasih unta kepalanya',1,1
4580,USER USER USER Ya sdh tetaplah kalian di situ..tinggal majority rakyat indonesia msh mau dungu2periode apa #2019GantiPresiden ; End..,1,1
4581,USER USER Sama skali ga malu yg malu tuh udh so jd OKB tpi nihil prestasi malah kena denda lagi malu bgd dasr CINA bloon ky gtu tuh ....',1,1
4582,USER Emng anjg itu org sarap . Pusing gua liatny',1,1
4588,USER USER USER USER USER Dasar bego ....yang duluan siapa ... stress nih cebong dungu..',1,1
4592,USER USER USER USER USER USER USER USER Manusia2 SAMPAH !!!,1,1
4594,Wahai cebong dan kampret indonesia kembalilah kalian menjadi manusia. Indonesia butuh manusia utuh untuk berbangsa dan bernegara. Bukan mencebongkan apalagi mengkampretkan manusia.',1,1
4598,"USER Biadab uus, sini keparat saya tunggu dimonas! Jangan cuman koar koar hidup lu anjing!'",1,1
4600,USER gila ya jaman sekarang? orang goblok bisa main twitter',1,1
4615,"USER USER USER Baru jd calon legislatif aja udah budek &amp; ngawur, kebayang ntar kl dah jd \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",1,1
4616,"USER USER Bani kampret mah udah sering pengecut nya, nah klo gagah berani itu Ahok.'",1,1
4617,USER Berarti fix ...elu dungu chic.',1,1
4623,"Prabowo : elite politik kita goblog, bermental maling.\nFadli : Pemimpin planga-plongo\n\nAnak buah dan junjungannya sama saja. Klu ngomong selalu abu2.\nTak mau tunjuk siapa elite itu.\nSemua orang juga bisa ngomong dengan tdk ada arah dan tujuan.'",1,1
4630,USER USER Apa sih yg ga mau dikuasai oleh onta pengecut itu? Pasti ada aja hub nya....',1,1
4635,USER USER USER USER USER USER USER Cebong dongo model ente yang punya IQ 200 dan kebanyakan berendem dikolam butek mana tahu soal masalah ibadah ??\nWong sudah jelas syetan itu satu2 mahluk pembangkang ciptaan tuhan dan sif,1,1
4640,RT USER Kasian ya kacung tetap kacung anies sandi,1,1
4644,rp haneul kek tai lu pada.yang on retweet',1,1
4648,"Buat orang yang duduk 5 deret sebelah kiri gue di C17, mungkin C20-C25, Planet Hollywood, Gatsu. \nKalian kampungan asli.\nKomen mulu sepanjang film.'",1,1
4653,RT USER: USER Klo lo makin tua makin tai',1,1
4654,USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL',1,1
4665,"USER USER USER Jdi wowo presidennya tv one, makanya yg diundang slalu pentolan para kampret dan gembel warnet.. Hahaa'",1,1
4667,"USER Hanya kaum onta &amp; para org"" tolol yg masih mencintai orde babi'",1,1
4677,Coba loe larang Atheist Republic menista menodai melecekan memperkosa ajaran agama loe ? Hahaha mana loe \nsanggup adu\nargumen dgn generasi sains canggi dunia ? TUHAN AJA mereka tdk akui . Dasar melayu goblok',1,1
4679,RT USER USER Ya kalo kalian kan jadi jongos nya sipit,1,1
4681,"USER USER Rezim pembohong. Kirain 51% itu uda positif di tangan. Ternyata baru kesepakatan awal. Dan itu non-binding, alias tak mengikat. Semprulllll....'",1,1
4685,USER Cebong mana cebong cm melayu Indonesia yg bodoh mau di bodohi cina ttg demokrasi,1,1
4688,"USER Udah culun nih serigala margonda, payah!'",1,1
4709,"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL",1,1
4717,"FUCK YOU CEWE IBLIS LU TUH TOLOL, CUMAN GUE BOHONGIN DOANG! USER'",1,1
4721,"He bangsat, Jokowi 3 th jauh lebih baik dari rezim diktator dan rezim korup Mata lo buta apa? ? Gak bs memalak lg ? Gak bs mencuri?",1,1
4728,USER USER Buktiin lah tolol',1,1
4734,RT USER USER tolol itu banyak yg bela penista agama walau sudah tersangka,1,1
4743,"USER USER Stu lgi nich muncul anjing na yahudi israel d indonesia!!\n\nGilaaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia!!!'",1,1
4747,USER USER Mampus lo kiri.. anda ini menteri bejat',1,1
4748,USER Berani bayar brp lu ketek onta',1,1
4755,USER goblok bgt dah anjing',1,1
4756,"USER USER USER Matamu picek, itu kinerja lanjutan dari USER alias Ahok.'",1,1
4757,USER CONGOR JANGAN SEMBARANGAN YA MBA.',1,1
4759,Prancis vs Belgia di babak pertama masih 0 - 0.\n\nAda sedikit persamaan dg bani cebong..\n\nApaan tuh?\n\nBani cebong/kacung otaknya juga 0 (kosong)!\n\n^_^\n\n# WorldCup2018 \n#GantiPresiden2019',1,1
4762,"Allah SWT dungu & biadab memang bukan Tuhan, kurang kerjaaan, hobi mengurus masalah seputar cocok2 penis",1,1
4767,USER Tai lu',1,1
4774,Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,1,1
4775,"USER Pak USER sbelum berani umumkan Muhammad Nabi Gadungan, Anda hrs dorong KPAI mlarang anak mengaji",1,1
4776,USER USER hahahaha junjungan yg kau puja2 yg punya salah lalu kau tuding ulah ahokers? kau yg dungu\xe2\x80\xa6 penuh kebencian\xe2\x80\xa6 tiap manusia itu selalu punya kesalahan namun kau anggap junjunganmu itu spt dewa yg tidak pernah salah\xe2\x80\xa6 \nnyembah Tuh,1,1
4780,"USER USER Kelakuan cebonk paling menjijikan, sutradaranya bego bikin setingan'",1,1
4781,USER Cih najis',1,1
4789,USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1,1
4793,USER MANA NEH PASUKAN CEBONG',1,1
4794,USER USER USER Kyanya ijin pemerinth setempat yg goblog kasih ijin',1,1
4795,"USER USER USER Tante vero di kejo 7 tahun, bukan hoaks tuh....kampret lu ya'",1,1
4801,Apa cocok2 penis dgn 4 istri bukan prilaku seks NYIMPANG? USER MUI: LGBT dinilai sebagai perilaku seks menyimpang,1,1
4803,"USER USER USER Eh cebong dongok, goblok, importir2 aja, jasa ya jasa aja nggak Ada negara importir yg maji, bukan gak Ada negara yg pndptn Dari jasa nggak maju, beda tolol!'",1,1
4806,"USER Gak mampu mengundang Ulama kondang, jadi dibiatlah ulama2an utk membentuk opini masyarakat bhw ulama sdh satu suarang mendukung mukidi. Walaahh cara kuno sigunakan dasar cebong'",1,1
4809,USER TGB gak lebih baik dr moeldoko. Apalagi prof mahfud. Bakalan banyak yg jadi Cebong kampret/Ahoker kampret.',1,1
4812,"USER USER Juga bani onta, kaum bumi datar, dll'",1,1
4813,USER Muka lo aja burik bangsat. Gimana mau dapat ewean USER',1,1
4818,USER Dungu idiot permanen',1,1
4819,USER kaya banci kali ya',1,1
4824,USER USER USER USER USER USER USER USER USER USER USER Sudahlah.. Loe Emang Bego.. krn Junjungan loe ngak sanggup lawan PT. FI.. krn sdh terlanjur jadi Babu,1,1
4832,"USER USER Seblum tanya agama om USER , saya boleh tanya, dah berapa lama Anda idiot? Dah berapa lama nyebur ke kolam? Kok butek banget sih?",1,1
4834,USER USER Jablay emang lo ya',1,1
4835,USER Cocot luh.',1,1
4836,"Mana cebong2 yg koar2 ""Aku Indonesia"" URL",1,1
4837,USER USER Nyebut cebong *auto reply* Dasar pinggiran koreng',1,1
4843,USER Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia',1,1
4851,USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah,1,1
4859,USER USER Ju goblok bat kesel....',1,1
4862,CC USER USER; WOYYYYYYYYYYYY BANGSAT ASU BADAK MONYET CONGOR LOE KOAR KOAR JOKOWI PRESIDEN NGUTANG WOY MONYET BANGSAT SEMENTARA LOE NUNGGAK GAK BAYAR LISTRIK BENER BENER BANGSAT LOE,1,1
4869,"Kalo tolol tuh coba jangan di tunjukin ke orang, malu.'",1,1
4878,Jokowi ikut perintah? Baru tau kalo panglima TNI jabatannya pebih tinggi dari presiden makanya bisa perintah presiden. Bodoh mmg tak bertepi,1,1
4886,"#persijatakutkalahdijakarta\nDasar pLersija, dengkul laler. Banyak alesan lo jakAnjing! Olo olo sia banyak bacot!!!'",1,1
4890,USER USER USER kamu yg bloon:(',1,1
4893,"Semua Sabar Dan Tenang'....; Kita Tunggu Komando' Habibana Habib Rizieq...; Kita Umat Islam Solid Dan Bersatu, Jangan Terkecoh' Diadu Domba Cebong'2...; Kita Akan Memenangkan Keadilan Dan Kemakmuran Pada #2019PresidenBaru Mendatang, Seperti Pilkada Jakarta",1,1
4898,USER USER USER USER USER EKSIS SONO DI KOLAM J LUH BONG BANGSAD',1,1
4900,USER MASALAHNYA CEBONG LEBIH MENGEKSPOSE MENONJOLKAN HANYA INFRASTRUKTUR TANPA PEDULI BAYAR UTANGNYA',1,1
4905,"USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",1,1
4907,BArU mEnanG LarI aJa diBeriTain sAnA-SiNi.\nLaLu BaGaimNa dEngN haFiz quran?\nGaK hEbOh tUch...\nDaSaR meDia cEboNg...',1,1
4910,Ni ada lagi gerakan USER kntl pembela chibi anzing',1,1
4912,USER Kan elo juga maho ew',1,1
4914,USER Ini 2 anggota DPRD sableng apa geblek. Sudah banyak contoh guyonan ini bisa dipidanakan masih gak pinter blasss....',1,1
4916,"USER Ncib nya lagi jelek, pelcija bagus sih tapi goblog.'",1,1
4919,"Allah SWT bukan Tuhan karena dungu & biadab, pasti bukan Yang SATU karena hanya untuk Muslim, tak berlaku bagi kafir",1,1
4920,USER USER BODOH\nMengikuti bukan berarti soal tampilan bro\nTapi sifat Kasih Kristus.\nBukan harus pakai daster rambut gondrong jenggot bandot.',1,1
4926,USER Pokonya ganti p\nOk\nTidak akan ikut2an cebong',1,1
4927,"USER Dah tahunan, bukan barang baru, coba lu tanya jokowi ngapain aja, dah mau 4tahun jadi presiden, ngatasin banjir aja nggak bisa, katanya gampang kalo dah jadi presiden \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a kek bunyi cocot'",1,1
4930,USER Pak USER Muslim teriak disakiti hatinya karena diungkap Allah SWT dungu & biadab semakin baik,1,1
4932,"USER USER USER Tdk slh mmg utk bani kamfret, ttp utk yg msh bs brpkir waras, itu jls sgt keliru, kl dia genius, ga mgkn akn menyebut kitab suci fiksi'",1,1
4937,"USER USER Kenapa Bani Serbet &amp; kaum kampret 212 gak demo krn sudah menipu umat???? Jawabannya krn dana jamaah abu tour mengalir ke ustad2 yg ada di 212,termasuk beli nasi bungkus mereka'",1,1
4938,GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA farhatabbaslaw',1,1
4941,USER USER USER USER USER USER USER USER USER USER USER USER USER USER cebong produsen hoax...tukang bohong dan ingkar janji',1,1
4942,USER Asw emang sesat lo.',1,1
4944,"USER USER USER USER Wah tambah goblog aja lo bong malah nyuruh gw yang lapor. Masalahnya itu ada dipikiranmu yg dungu. Makanya klo dibilangin orang yg benar diterima, jangan nyinyir. Mentang2 ngebelain suatu, omongan orang benar",1,1
4952,USER Ulama cebong kan abu janda.\nOoo sekrang udah ada gerombolan baru yaa.\nPaling2 1 alumni ama janda.qkwjw',1,1
4955,"banyak memusuhi tanda jiwa yg sakit > Betul Pak Lukman, suku sendiri dimusuhi Muhammad Gila",1,1
4961,"Bersyahadat kepada Allah SWT yang dungu & biadab, bangsa jadi RUSAK Bung Fahri !",1,1
4962,"USER USER wan bangau keliatan cupu nya,,, keloman sono sama emak \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",1,1
4964,"USER Alhamdullilah masih banyak orang tolol di twitter, aku jd kelihatan pintar.'",1,1
4965,USER karena anda cupu',1,1
4970,Emang bangsat polisi sekarang ! Udah lengserkan jokowi lagi satu satu nya cara !,1,1
4972,"USER Gua benci ama lu base,\nBenciiiiiiiii bgt. gua benci benci benciii \n\nBangke babi beruk onta anjing anoa tai ledig ayam kadal kutil kuda!!!!!!'",1,1
4976,"USER USER USER * Dua Periode Import Beras, Garam, Jagung dll\n* Dua Periode Pengangguran, TKA ""menyerbu"" Indonesia.\n* Dua Periode Ulama Habib dikasari dizholimi\nKepada #tuangurucabul jangan hanya pakai otak, guna kan juga ha",1,1
4983,USER Cebong kacung ke gini bicara nya ya?#%^^..pantas saja',1,1
4988,"#ILCPrabowoMenyerang setelah minggu lalu ilc enggak mutu, kini sangat luar biasa karena dpt menghadirkan orang gila tampa kuping\xf0\x9f\x98\xb5'",1,1
4989,USER USER USER USER USER Bhahahaha ru kacamat dr cina bikinan kapir brooh mereknya ahoq hoook',1,1
4991,"USER Berbanggalah wahai bajingan, tuhan memberkati \xf0\x9f\x98\x89'",1,1
4992,USER Cupu anjir lu',1,1
4993,"USER cebong emang suram...dolar naik dia mingkem,tka berbondong2 masuk dia mingkem,yg di ributin ama bong cuma hrs ama pks \xf0\x9f\xa4\xa3'",1,1
