,Tweet,HS,Abusive
6561,"USER USER USER Saya mau tanya yg di lakukan ahok, sukamwati, joshua, ge pamungkas yg saat itu ramai mengandun unsur penistaan agama. Menurut USER dan USER itu penistaan agama bukan???",1,0
6562,"Kasihan Warga DKI Cuma Di PHP, Belum Dilantik Anies Kini Batalkan Janji Kampanyenya Yaitu Soal...... URL",1,0
6563,usir budha indonesia jika mereka diam melihat pembantaian ini. URL,1,0
6568,"USER Mari kita tonton, PKB (Partai Kebelet Banget) lawan PPP (Partai Pepet Presiden), siapa nyang jadi pemenangnya ?.",1,0
6582,RT USER: USER USER USER gimana dengan junjungan lu .. jam 1 bilang gebuk .. jam 1.15 jangan ada sweping PKI...,1,0
6590,Yup... Negara ini sangat tak pantas dipimpin seorang yg tak faham mengelola Negara dgn benar lengserkan jokowi,1,0
6608,RT USER: Besok kalau Prabowo nyapres lagi kalau masih teriak-teriak NKRI harga mati jangan dipercaya ya,1,0
6610,Kalau begini bagaimana rakyat gak curiga bahwa rezim sekarang anti-Islam pak... URL,1,0
6614,USER USER sih uda pasti memakai rohingya untuk serang USER,1,0
6617,RT USER: USER Apa dia berani bilang isu saracen digoreng tuk serang lawan-lawan jokowi??,1,0
6622,USER Layak di Bubarkan mari kita buat Referendum Rakyat utk bubarkan DPR.,1,0
6626,Terima Keputusan Presiden Kalau PKI Muncul GEBUK!!!,1,0
6635,"Nih gw lengkapin dengan videonya..!!!; ; ""kitab suci itu adalah fiksi"" USER ; ; PENISTA AGAMA itu bernama USER",1,0
6638,Semua salah jokowi. Hanya di rezim jahat diktator otoriter komunis kafir zalim inilah membuat opm sampai mulai... URL,1,0
6644,"USER Syarwan Hamid Marah Besar!!; ; ""Sy menilai Presiden &amp; jajarannya berpotensi jd Pengkhianat Bangsa!; Terkutuklah kalian jk kelak trjd petaka pd Negri ini!""; ; USER; USER; USER; USER; USER; USER; ;",1,0
6652,Jokowi anti islam akn diusung lawan-lawan politik... buzzer dari rezim,1,0
6655,RT USER USER USER Lagi pada ngeles om Anies Sandi,1,0
6658,RT USER: USER Boleh banget. Rezim ini memang anti-islam dan anti-ulama. Ini buktinya. URL,1,0
6660,"Setuju... Usir aja keturunan arab, india, cina termasuk ente zul. URL",1,0
6661,Jadi sebenarnya dokumen hasil TPF Munir itu tidak hilang. Yg hilang adalah nyali politik Jokowi. Kenapa? Apa krn kasus ini tjd di era Mega?,1,0
6675,"Dari 2 tahun lalu teriak-teriak ""jokowi diktator"" tapi sampe sekarang yang teriak kayak gitu tetep bisa hidup nyaman. Ironis menurut gue.",1,0
6680,USER USER USER Pks jg antek komunis tuh,1,0
6704,"Yang patut ditunggu oleh kita semua \n\nBani Hoax mulai membangun Ahok seperti Nelson Mandela\n\nPertanyaan memalukannya selanjutnya adalah, apakah Ahok ditahan di LP seperti mandela?\n\nMandela itu pahlawan, sementara ahok itu pemimpin yg suka marah2 d",1,0
6706,GANYANG PKI itu Kewajiban dalam Menjaga NKRI n Pancasila URL,1,0
6708,"USER emang dipikirnya ada agama asli indonesia ?, Islam impor, kristen impor, hindu impor, budha impor, yahudi impor, bahkan komunisme pun impor, yg gak impor itu aliran animisme dan dinamisme, mau dipelihara lg aliran jahiliyah itu x ya ?'",1,0
6712,"USER USER USER yg jelas krn bukan org2nya Ahok atau P Jokowi, dianggap bkan menghina islam tp cuma kepeleset lidah saja, itulah kalau bela2 agama cuma diniatkan menghajar lawan politik... agama ko jd alat transaksipolitik, memal",1,0
6720,Media Oposisi: Sebaiknya Jokowi Mundur Itu Lebih Negarawan URL,1,0
6721,"Siapppp...sbtlnye ga nunggu 2019, lbh cpt lbh baik jokowi kita lengserkan...sblm negeri ini kacau balau",1,0
6756,RT USER Mending loe beritain mentri joko atau jokowi nya yg mundur krn gagal hadirkan pemerintah yg berkualitas minimal ber IQ,1,0
6761,USER Cuma di rezim ini smua halal gegara duit.\nRasa malu pejabat pd putus kek nya.\nKadang uda keciduk blunder mlh nabrak hukum yg dibuat sendiri. Parah ni rezim.',1,0
6769,Ganyang PKI..!! Peramg terbuka generasi PKI dg ummat islam..!!,1,0
6770,"kader USER ada yg fitnah jokowi sbg antek komunis contoh: USER, Jd tau siapa yg mainkan isu PKI",1,0
6772,"USER jangan kasih kendor....kalau bisa bubarkan sekalian tu ormas, ehh itu pemimpinya beneran umroh apa jadi tki sih......'",1,0
6779,RT USER: Ruhut: Prabowo Kebelet Mau 'Nyapres' Jadi Asal Komentar URL,1,0
6781,RT USER Koruptor selalu di lindungi kpk selalu mau di bubarkan... Mau di bawa kemana negara ini... Pemerintah nya banyak koruptor,1,0
6802,Ada Foto Asma Dewi dan Anies-Sandi Ruhut: Sudah Terang Benderang URL Ibu ini yg teriak-teriak bunuh ahok,1,0
6811,"Dia akan berusaha menghindari perbuatan tercela seperti korupsi, kolusi, nepotisme, kejahatan, dan perbuatan negatif lainnya.\n\nTidak seperti Rezim pengusaha sekarang ini.\n\nHehe...'",1,0
6813,SEGERA USIR CINA CINA DARI INDONESIA!!!!! SAATNYA INDONESIA BERKUASA DAN BEBAS DARI PENJAJAHAN,1,0
6823,"USER USER Kenapa kekuatan USER Digembosi oleh rejim? Karena mereka takut #2019GantiPresiden Tidak bs merampok kekayaan RI dan takut akan kebangkitan bangsa ini menjadi bangsa yg berdaulat, makmur &amp; kuat di bawah kepemimpinan",1,0
6828,RT USER terlalu membabi buta Tito membela Jokowi sehingga pungli dilingkungan kepolisian mulai menggeliat tidak disadari,1,0
6836,Pak USER USER ebih baik mundur dari jabatan Presiden !!,1,0
6848,1. Kivlan Zen ngoceh tadi siang ditransfer uang sma prabowo utk dibuat dramatis di ILC agar isu PKI di msyrkt lbih mncuat lgi ILCPKI,1,0
6851,"Usir saja cina dari indonesia, merusak bangsa ini URL",1,0
6862,RT USER Tim Anies-Sandi ya? Perlahan bau harum terxium dari orang-orang yg berkerja di tim itu dan 1 per 1 sudah mulai tercydux bener semua,1,0
6871,Ulama abal2 itu gk kan pernah puas sbelom misi mereka tercapai tuk lengserkan Jokowi & naekin si wowo.kasus ahok itu cuma perantara doang.,1,0
6881,"Jokowi otoriter, diktator & represif seperti orba. Gue rindu Suharto. Dulu gue duit tinggal minta, skrng kudu kerja kerja kerja.",1,0
6886,PDIP belum membeberkan ongkos yang harus dirogoh PDIP guna mencarter pesawat Jokowi itu.dasar korupsi URL,1,0
6888,RT USER USER lowongan CPNS gk ada buat SMA sederajat diskriminasi oleh pemerintahan jokowi,1,0
6893,Suruh pake mata uang china??? ; Suruh pake ploduk-ploduk KW3 china; Suruh belajar bahasa china; Suruh jadi pembantunya china; ; Kami pribumi; Ini negara dan tumpah darah kami pribumi; Woiiii.. Ape lo ape lo.. ; Ngimpi lo.. ; #2019GantiPresiden ; #2019Ga,1,0
6899,Kepung Kantor LBH Jakarta,1,0
6900,RT USER: USER USER Lha...pembunuhan Munir itu di era siapa yak ? Ka bin nya siapa yak ? yg pd pemilihan presiden 2014 jd tim sukses Jkw,1,0
6908,Masak WAKIL RAKYAT tidak memberikan CONTOH yg baik untuk rakyatnya dalam membayar TAGIHAN listrik?; ; Kenapa bisa sampai listrik tidak bayar? ; ; Mau salahkan JOKOWI karena TINGKAT EKONOMI lesu &amp; membuat FADLI ZON tidak bayar listrik ??; ;,1,0
6909,Setya Novanto tidak jadi tersangka lagi hakimnya takut disiram air keras atau mati mendadak seperti yang di Amerika URL,1,0
6911,"Hati hati !, kali ini akan usir Ahmadiyah , nanti Kristen , nyusul Budha, Hindu lamalama Sunni juga d usir...",1,0
6914,RT USER USER USER USER Pak Alex beruntung tidak dituduh antek cina dan PKI.. haha,1,0
6915,Pemerintah jangan memihak Bastian. Akan kita lengserkan Jokowi jika tidak ikut dan menghalang-halangi AksiBelaIslan,1,0
6922,RT USER USER Dudukan boleh DPR mantan menkominfo tp posting hoax hadehhh doa pak jokowi endut gagalpaham,1,0
6937,"Negara terjerat utang, tapi kebijakan malah boros. ; ; #2019GantiPresiden #2019PresidenBaru; ; .; ; Pemerintah Anggarkan Rp 300 M untuk Gaji Dosen Asing",1,0
6946,"Helikopter Berisi WN China Jatuh di Morowali, Sulawesi Tengah; ; Pengen segera 2019 euy... ; Gak sabar #2019GantiPresiden; ;",1,0
6954,USER klo seiman nipu hukumnya halal ga mgkin didemo kaum Bani micin',1,0
6956,Hari tanu usir aja dia kan cina?,1,0
6958,"Al Quran, Alkitab termasuk kitab suci, sdah saatnya pendukung siapa pun anda, membela kitab suci masing2 melawan orang ateis seperti Rocky ("",)",1,0
6961,"USER USER Baru juga tuker cincin udah ditanya makanannya /sipitin mata/ belokin dikit itu mata ron, sipit bener'",1,0
6979,"WASPADA !!!!! Ada upaya ahoker, antek komunis n media mrk melakukan pecah-belah umat islam saat aksi 299! Aksi299",1,0
6984,"USER Pak USER tugas Anda lbh berat dari BNN, menyadarkan Muslim: solat, ngaji, zikir sama dgn ekstasi",1,0
6986,RT USER Sentul kan kawasannya prabowo... abis jatahan ya... asyik..,1,0
6996,Praktek monopoli yang terjadi karena adanya praktek nepotisme hubungan kekerabatan antara Gubernur DKI Ahok dgn lawyer salah satu merk,1,0
6998,Ini sebuah serangan balik twitwor kubu USER yg menelan seorang kader golkar yg dikenal juga sebagai konsultan politiknya Anies -Sandi,1,0
7009,USER USER USER USER Senang melihat mereka yg dulu membela Ahok saat menista Alquran kini seakan memiliki ghirah agama.; ; Tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama.; ; Sebab kala,1,0
7013,"Cap gome dihalaman masjid= tabligh akbar di halm gereja, ahok menghina quran, cornelis usir ulama, mrk(etnis cina+pki) pancing perang;",1,0
7027,Lama lama perang sama cina atau usir cino dari bumi indonesia,1,0
7030,ato Kalo tidak Fahri Hamzah di Usir dari DPR,1,0
7031,USER USER USER USER USER Sy berharap pd Pandji yg tentu sj bkn politikus yg haus kuasa. U anies sandi ? NO.,1,0
7033,RT USER SBY ke 2..nnti pura pura jadi yang paling tersakiti..,1,0
7038,"OpRohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina. Didunia muslim disebut ""teroris""",1,0
7045,USER USER Itu taplak meja..dia kan bani taplak /inus',1,0
7065,Heran. Masih ada pendukung Pak Jokowi yg berpolemik tentang film G30S/PKI. Aneh..?. Yang lain sudah berlari dia malah jalan mundur.,1,0
7075,Budha Yg teroris URL,1,0
7079,RT USER: WASPADA!!! Letjen (Purn) Suryo Prabowo: Situasi Sekarang Mirip dengan Situasi Jelang G30S/PKI URL,1,0
7088,cina itu rasis makanya jgn biarkan cina kuasai&dominasi RI.lihat cina sgpore usir melayu dri kampungnya USER,1,0
7094,USER massa berkerumun tengah malam? sengaja provokasi agar rusuh? setelah diciduk lempar tudingan pemerintah pro komunis? ah basi!!,1,0
7095,USER Wah berarti bapak mendukung orang2 yang buang sampah sembarangan nih dari pada orang yang memproteksi lautan rakyat Indonesia? Bapak ijazah nya beli?',1,0
7101,Tahun depan diprediksi akan jatuh orang2 yg mendatangkan warga China tsb. #2019GantiPresiden,1,0
7113,"Saat ada tagar #2019GantiPresiden semua lantang menentang tapi ketika sang presiden dikatakan kacung terdiam semua....ada apa?justru yg membela presiden mereka yg meneriakkan #2019GantiPresiden ..apa yg kmrin2 berteriak itu membenarkan ucapan anak itu,?",1,0
7124,KPK ?? Bubarkan !!!,1,0
7129,"USER USER Lbih baik gtu dri pd munafik, sok mlu tapi mau'",1,0
7136,Sebuah pencitraan yang luwar biasa ya Pak USER URL,1,0
7139,USER Narkoba dr cina...; Dosen dr cina...; Hutang dr cina...; TKA dr cina...; Klo sampe 2periode sy yakin; Kurikulum nanti pun dr cina! ; Salam; #2019GantiPresiden,1,0
7141,GANYANG PKI?rasakan URL,1,0
7144,Berjilbab artinya tunduk patuh pada Allah SWT yang menghalalkan ramasan yang berarti melegalkan korupsi,1,0
7146,USER USER Emg ga aneh liat biksu belajar budha di Mesir dr seorang syeikh/masaikh?\n\nEmg ga aneh pendeta belajar kristen di Saudi dr ulama?',1,0
7154,"2016 ratusan ribu yg mau silaturahim ditinggal ngacir, bahkan hrs merasakan perihnya terkena gas air mata. ; Oh.. Waktu itu msh jauh dr Pilpres 2019.; ; #2019GantiPresiden",1,0
7160,Setuju pak AR... Fokus #2019GantiPresiden... poros ketiga hanya akan memecah suara PS... Jangan mau dikadali lagi...,1,0
7169,"Bagi cina,RI negara masa depannya.75%tanah dikuasai.siap usir pribumi dg dewa perang USER USER USER",1,0
7174,Apalagi mereka partai koalisi pendukung pemerintah yg juga diketahui sudah menjalin kerjasama politik dengan partai komunis china,1,0
7176,USER Di kemendikbud Masa gak Ada orang yang lebih pinteran dikit utk suggest film yg bagus utk ditonton? #2019GantiPresiden #2019GantiPresiden,1,0
7194,USER USER USER Berarti rejim jokowi sama saja dong... ganti ah',1,0
7206,USER USER kalo saran gw mundur aja jalan yang terbaik,1,0
7207,RT USER: USER Rezim anti islam ... benar kan ! Gak bs dipungkiri lg ..,1,0
7210,Lengserkan Rezim Jokowi secepatnya agar negara tdk semakin Hancur n Amburadul,1,0
7214,"3. Kelompok di balik rezim ini merekayasa berbagai terorisme islam utk merusak citra islam dan indonesia; ; 4. Menuduh umat islam Indonesia militan, radikal, garis keras; 5. Menyudutkan islam melalui berbagai isu seperti LGBT dll; 6. Menuduh, mencurigai, i",1,0
7217,Retweeted ????????DI?????????? (USER):; ; WNI di Korea juga menginginkan #2019GantiPresiden; ; Semakin membahana gerakan #2019GantiPresiden mendunia!,1,0
7220,Warga Moskow demo turunkan Jokowi di negara nya.. SaveUstadAlfian,1,0
7222,TOLAK VERSI BARU!!..akal-akalan rezim mau diedit sesuai selera mereka...klw PKI korban...DASAR KOMUNIS!!,1,0
7223,USER USER gubernur kok ga bisa bayar tukang konsep tkg ketik...? payah laah.; ; udah deh sebaiknya; #2019GantiPresiden; #2019GantiPresiden,1,0
7226,"USER Pak USER utk menghapus Teroris Islam & PENIPUAN, perlu ada penjelasan agar Islam mudah dipahami",1,0
7229,Sudahkah Anda Di Tipu Jokowi Hari Ini ?,1,0
7233,"USER Pak USER mengartikan Ijab & Qabul sebagai perjanjian nikah langkah baik, dlm rangka Buang Islam",1,0
7236,SARACEN kejahatan besar Yang Direncanakan Mendagri harus membatalkan kemenangan Pasangan Anies Sandi karena menggunakan Jasa SARACEN,1,0
7238,USER Cocok itu prabowo ke Myanmar naik kuda.,1,0
7242,Gatot antek asing ternyata ...,1,0
7246,"Begitu USER bersuara udah bs dipastikan narasinya.. ""pembela PKI",1,0
7256,"USER USER USER USER USER USER USER USER si Islam NUsantara tuh ikut2 Kristen(GKJ,GKI,dll)'",1,0
7258,Akui saja Ahok dan Djarot kalian gagal atasi banjir.Orang kena banjir anda sibuk sidang kasus penista agama,1,0
7263,"ngin Ahok keluar dr Jeruji.? Jangan demo Rutan tapi Demo Jokowi Minta Amnesti atau Grasi Jika tak dikasi, Lengserkan Jokowi Salam2Tahun",1,0
7267,Rakyat Jawa Barat cerdas! InshaaAllah tdk dukung USER calon dr partai-partai yg bela ahok penista agama URL,1,0
7268,Keturunan cina rasis ini apa juga paham sejarah Indonesia ? Paling-paling tidak paham juga? -,1,0
7293,"Idolanya Harun Yahya, Zakir Naik, Felix Siauw....cita2nya menguasai dunia mengalahkan yahudi, jd rahmat bg seluruh alam, mungkin itu di semesta lain kali yee, di bumi ke 13.'",1,0
7296,RT USER pk sby klau jdi presiden gemuk ya pak...sekali ke restoran..8 juta ya pak.....jaman jokowi 800 pak,1,0
7304,Polri Benarkan Tangkap Prabowo atas Kasus Penghinaan Presiden di media sosial URL Hukum Penghinaan Jokowi Megawati,1,0
7311,"Semakin dibuka semakin kelihatan kebohongan2 yg jokowi lakukan, bahkan terhadap rakyat kecil sekalipun.; Pantaskah seorang penipu seperti ini dijadikan pemimpin?",1,0
7312,36. Berdasarkan fakta sejarah Jokowi harus mundur atau dijatuhkan karena telah memusuhi umat Islam,1,0
7317,"USER Dia selalu bicara ulama"" mengatasnamakan syar'i lah haram lah itu lah ini lah . tp gitu juga ?",1,0
7318,"Dulu USER dizalimi kroni-kroninya megawati keluar jd pemenang,sekarang dizalimi kroni-kroninya USER daur ulang sejarah USER",1,0
7319,USER USER Salah sendiri milih gubernur yg diusung dr isu sara,1,0
7320,USER Padahal dulu amien yg menuduh prabowo dalang sebuah kerusuhan,1,0
7325,"Makin nakal Polisi dengan kasus kasus buatan, makin kuat animo UMAT ISLAM untuk lengserkan Jokowi 2019 ...",1,0
7332,Negara teroris itu ternyata mayoritas Budha,1,0
7334,Negara dalam keadaan Genting.! Karena Defisit sdh hampir 3 % siap-siap Jokowi Di lengserkan ! Apakah Rakyat menginginkan JKW lengser ? Retweet,1,0
7336,Tinggal Sebulan Lagi Anies Dipastikan Dicopot Dari Jabatannya Sebagai Gubernur DKI Lantaran Tidak Kunjung...,1,0
7341,RT USER UsirDubesMyanmar,1,0
7354,USER USER USER USER Ini Kontras ikut ikutan radikal Dan Intoleran,1,0
7357,USER USER Komunis melulu Ditii dong dibahas kan ngebantai juga memberontak juga... Antek terorisnya malah nyata sampe sekarang,1,0
7370,"Pasti ada hubungannya sama partai komunis dari Cina ini, rezim antek antek aseng!",1,0
7373,SaveKPK USER tolak rekomendasi &amp; bubarkan Pansus Angket KPK! - Tandatangani petisi! URL via USER,1,0
7383,USER Tangkap si gerung penista Kitab Suci semua agama,1,0
7384,Bualan ke berapa nih pak jokowi? Ngomong mulu URL,1,0
7385,"USER USER Mending presidenku ada kerjanya,walaupun d nyinyir ma kaummu cuma gunting pita,Skarang KL Junjunanmu jadi presiden yakin bisa bangun infrastruktur???yakin GK ngutang LG???KL ngutang yakin buat rakyat???mending pak Jokowi sudah ter",1,0
7395,USER rezim paling buruk semnjak indonesia merdeka',1,0
7401,"Presiden Boros dan Foya-Foya, Rakyat Menderita. ; ; Jokowi Presiden Pilihan Taipan ; ; Cc. USER USER ; ; #2019GantiPresiden",1,0
7409,"Masih jadi TKA aja udah menghina ntar jadi bos mau lah Indonesia ini di jajah,, USER lemah x pemerintahan mu pak...; ; #2019GantiPresiden; #2019GantiPresiden; #2019GantiPresiden",1,0
7411,RT USER USER Semakin bayk KPK menangkap Koruptor semakin menjukkan kpk gagal. BUBARKAN serahkan kepolisian dan kejaksaan,1,0
7415,Si Penghina Al - Qur'an Harus diPenjara penjarakan ahok penjarakan ahok,1,0
7419,PDIP Gencar trus serang KPK bubarkan PDIP! Dukung Jokowi USER. JokowiAgain JokowiAgain,1,0
7424,"Hanya di era USER saja, ketika komunis dibiarkan berkembang USER",1,0
7434,GANYANG PKI MUSNAHKAN,1,0
7451,TERNYATA JOKOWI KOMUNIS !!!! LENGSERKAN !!!! URL,1,0
7456,"NGAKAK! Rupiah Melemah, Warganet: Gak Ada Berita Begini di Metro TV",1,0
7470,USER Nyang nepu jamangah 1.6 triliun itu juga vasti antek jokowi',1,0
7476,"Kalau PKI bunuh orang Islam itu karena mereka anti agama, tapi kalu orang islam bantai PKI itu karena jihad membela diri PKI yang memulai",1,0
7483,"USER USER USER Galakin lagi doong. Katanya pribumi yang punya negeri. Teriak usang aseng oseng, giliran berhadap hadapan langsung sama usang aseng asing oseng loyo.'",1,0
7493,USER Pak USER yang menolak Negara Islam di Indonesia harus berani membubarkan KUA & Pengadilan Agama,1,0
7516,USER USER HTI sama wahabi mugkin layak di bubarkan,1,0
7520,Tlg Polri memeriksa Anies Sandi yg sdh jelas terlibat dlm Saracen & membatalkan pengangkatan mrk sesuai hukum yg berlaku.USER USER,1,0
7522,Beruntung Ahok nyungsep,1,0
7534,"USER USER Diganti kotak kosong pun akan lebih baik, drpd Dilan terpilih lagi... #2019GantiPresiden",1,0
7542,RT USER: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT,1,0
7554,"Slogan tipu : Teriak Saya pancasila, saya Indonesia.. ( didalam hati, SAYA KOMUNIS)",1,0
7556,Ujaran Kebencian melalui perangkat Digital sudah terjadi sejak Zaman SBY kl SBY cukup mengklarifikasi info sesat kl Skrg main Tangkap..,1,0
7559,RT USER USER USER USER USER USER USER USER Hajar Jokowii,1,0
7562,Super Gubernur Indonesia memang membanggakan..?; Beda kelasnya dengan Gubernur Reklamasi yang dibangga2kan para cukong. ?; #2019GantiPresiden; #2019PresidenBaru; #CukupSatuPeriode; ;,1,0
7570,RT USER: Ustad tukang fitnah ini menuduh Jokowi PKI kapan ditangkap?,1,0
7579,Anies-Sandi Gunakan Produk Saracen URL,1,0
7580,USER USER taman rezim skrg di 2019; rakyat sudah muak; #2019GantiPresiden,1,0
7586,RT USER: Saat semua yg ditakutkan dari Prabowo sudah dilakukan dengan sukses oleh Jokowi apakah masih perlu takut sama Prabowo?,1,0
7588,Ternyata bner tu pak USER alasan pembakaran 7 SD di Palangkaraya cm utk diperhatikan &amp; segra pengadaan proyek URL,1,0
7592,USER Gubernur yg terpilih sekarang.akan hancur dgn perbuatannya.lihat saja nanti.ahok no 1.,1,0
7593,USER Dasar antek asing',1,0
7597,Saya keberatan diwakili Setya Novanto di DPR-RI. Pecat Setya Novanto dari DPR-RI.,1,0
7598,TKI kita banyak di hongkong. Ada yang takut TKI \xe2\x80\x9cdipengaruhi\xe2\x80\x9d oleh Ustad2 212. Menjelang Pilpres suara2 di LN harus diamankan. URL,1,0
