Tweet,HS,Abusive,Char_Length,Casefolding
"USER Kenapa ya kapir suka ikut2an, padahal kita gak pernah ngurusin urusan mereka wkkwkw'",1,0,142, kenapa ya kapir suka ikut2an padahal kita gak pernah ngurusin urusan mereka wkkwkw 
RT USER: JEBRET!!! Letjen (Purn) Suryo Prabowo: Inisiator HOAX Bermula dari ESEMKA URL URL,1,0,99, jebret letjen purn suryo prabowo inisiator hoax bermula dari esemka url url
"USER USER Lawan kita adalah Yahudi Zionis,semua harus fokus ke sana,tuh liat betapa rukunnya sesama orang Yahudi meski beda aliran. Kl kita sesama muslim ndak rukun,gimana mau menang lawan Yahudi???,!!!'",1,0,240, lawan kita adalah yahudi zionis semua harus fokus ke sana tuh liat betapa rukunnya sesama orang yahudi meski beda aliran kl kita sesama muslim ndak rukun gimana mau menang lawan yahudi 
WOWO Mulai KUMAT rajin turun gunung demo di Monas nyinyirin Jokowi URL USER USER USER USER,1,0,98,wowo mulai kumat rajin turun gunung demo di monas nyinyirin jokowi url 
Rezim ini bener2 dikuasai oleh oknum2 yg anti-Islam,1,0,248,rezim ini bener2 dikuasai oleh oknum2 yg anti islam
"Secara tak sengaja baju jokowi memecah Indonesia jadi dua bagian; ; ""Menyedihkannya Presiden Yang Tak Paham Ideologi &amp; Konstitusi NKRI"" by USER - Chirpstory",1,0,45,secara tak sengaja baju jokowi memecah indonesia jadi dua bagian menyedihkannya presiden yang tak paham ideologi amp konstitusi nkri by chirpstory
Ahok jatuh.. makin mudah jokowi di lengserkan.,1,0,107,ahok jatuh makin mudah jokowi di lengserkan 
Agar Muslim mudah Buang Islam USER USER USER Kemen.Agama wajib menjelaskan asal-usul kafir,1,0,93,agar muslim mudah buang islam kemen agama wajib menjelaskan asal usul kafir
Ayo lengserkan USER 2019 jgn kasi ampun,1,0,134,ayo lengserkan 2019 jgn kasi ampun
RT USER USER trus maksudnya Indonesia yg mayoritas muslim suruh pilih pemimpin cina non muslim gitu ya ? Jangan dong,1,0,83, trus maksudnya indonesia yg mayoritas muslim suruh pilih pemimpin cina non muslim gitu ya jangan dong
Astaghfirullah...sejak kapan Al-Qur'an berisi 33 Juz ? ??; .; ; .; .; #2019GantiPresiden ; #GantiPresiden2019,1,0,250,astaghfirullah sejak kapan al qur an berisi 33 juz 2019gantipresiden gantipresiden2019
#2019GantiPresiden Pengamat: Data Khofifah-Emil Lebih Faktual di Lapangan,1,0,141, 2019gantipresiden pengamat data khofifah emil lebih faktual di lapangan
"Krn mereka ingin mengganti Demokrasi Pancasila dgn Demokrasi PKI, yg tdk bertuhan, yg bebas perjinahan, miras, LGBT. PKIBukanIndonesia",1,0,90,krn mereka ingin mengganti demokrasi pancasila dgn demokrasi pki yg tdk be uhan yg bebas perjinahan miras lgbt pkibukanindonesia
USER Oh yeke.. macam2 isu negara kapir ni',1,0,63, oh yeke macam2 isu negara kapir ni 
RT USER jokowi pemimpinnya kalo jokowi dah lengser indonesia akan maju lagi ga apa-apalah mundur 5 tahun untuk maju seterusnya,1,0,86, jokowi pemimpinnya kalo jokowi dah lengser indonesia akan maju lagi ga apa apalah mundur 5 tahun untuk maju seterusnya
RT USER Semua udah terang benderang. asal polisi mau usut tuntas sebelum dilantik. Kalau pemilihan kepala daerah terkait asma saracen KaPolri KaPolri,1,0,45, semua udah terang benderang asal polisi mau usut tuntas sebelum dilantik kalau pemilihan kepala daerah terkait asma saracen kapolri kapolri
perintah ulama !! GANYANG PKI !! URL,1,0,47,perintah ulama ganyang pki url
RT USER Pak Anies n pak Sandi..... mana kerjamu? Wkwkwk blm apa-apa udah gw tagih.... mundurlah secara terhormat.,1,0,33, pak anies n pak sandi mana kerjamu wkwkwk blm apa apa udah gw tagih mundurlah secara terhormat 
PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1,0,253,pki now pks fpi hti fui saracen dibayar u demo demo u fitnah provokasi sara jokahok dibayar o sby wowo ht ts dgn isiu istana procina pki anti islam
"Saya udah bilang. Kalo Ahok dihukum, saya akan berbalik untuk ikut Lengserkan Jokowi. Ahok sudah dikorbankan di pilgub. Tidak Adil. URL",1,0,43,saya udah bilang kalo ahok dihukum saya akan berbalik untuk ikut lengserkan jokowi ahok sudah dikorbankan di pilgub tidak adil url
Dipaksa bersalah bahkan di intimidasi dari berbagai kasus hukum yg diciptakan oleh aparat penjaga Rezim diktator,1,0,47,dipaksa bersalah bahkan di intimidasi dari berbagai kasus hukum yg diciptakan oleh aparat penjaga rezim diktator
RT USER USER USER Klop pemberontak sekaligus koruptor.,1,0,84, klop pemberontak sekaligus koruptor 
#ABJ Ayo lah Prabowo+SBY+Pendukung #2019GantiPresiden bersatu,1,0,203, abj ayo lah prabowo sby pendukung 2019gantipresiden bersatu
RT USER USER Donatur pak jokowi mulai hijrah ke prabowo. Dana pensiunan terancam dipakai nyapres. wakwawww dukung perppu ormas,1,0,79, donatur pak jokowi mulai hijrah ke prabowo dana pensiunan terancam dipakai nyapres wakwawww dukung perppu ormas
"USER Klo tiap ganti presiden cari simpati dgn cara nambah cuti, naikkan gaji dan THR PNS mau jadi apa negara kita 5 tahun ke depan. Katanya krisis? #jokowi makin kelihatan lucunya'",1,0,84, klo tiap ganti presiden cari simpati dgn cara nambah cuti naikkan gaji dan thr pns mau jadi apa negara kita 5 tahun ke depan katanya krisis jokowi makin kelihatan lucunya 
"FPI: Pendukung Ahok kalah jumlah, dengan izin Allah kita gusur Gubernur koruptor dan penista agama URL",1,0,106,fpi pendukung ahok kalah jumlah dengan izin allah kita gusur gubernur koruptor dan penista agama url
RT USER Nanti kalau Pak Prabowo jadi presiden sikap si pendekar 1 kuping ini akan berubah haluan.,1,0,73, nanti kalau pak prabowo jadi presiden sikap si pendekar 1 kuping ini akan berubah haluan 
USER USER KPK nya Bubarkan saja.. Di gaji dr uang rakyat hanya untuk menjadi pemain dagelan lenong bocah...,1,0,74, kpk nya bubarkan saja di gaji dr uang rakyat hanya untuk menjadi pemain dagelan lenong bocah 
Kecerdasan SBY bermain dua kaki. Di depan publik SBY bergabung di KMP mengusung Prabowo - Hatta. Di belakang SBY koalisi dgn Jend Merah,1,0,29,kecerdasan sby bermain dua kaki di depan publik sby bergabung di kmp mengusung prabowo hatta di belakang sby koalisi dgn jend merah
"Met pagi pak USER , udah ngertikan ; #2019GantiPresiden ?",1,0,205,met pagi pak udah nge ikan 2019gantipresiden 
Dengan tuduhan Cina membawa Flakka ke Indonesia utk merusak generasi muda Indonesia.,1,0,228,dengan tuduhan cina membawa flakka ke indonesia utk merusak generasi muda indonesia 
RT USER: Prabowo ini sampah gak ada gunanya buat bangsa ini. Amien Rais juga. URL,1,0,217, prabowo ini sampah gak ada gunanya buat bangsa ini amien rais juga url
USER bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul,1,0,256, bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul
"USER USER Tolong pak dokter bantu periksa, kira-kira penyakit apa yg diderita oleh pak polisi, kenapa kok sama tulisan #2019GantiPresiden alergi... Dimedan juga katanya begitu, mungkin ini wabah khusus yg diderita para polisi kita...please...",1,0,124, tolong pak dokter bantu periksa kira kira penyakit apa yg diderita oleh pak polisi kenapa kok sama tulisan 2019gantipresiden alergi dimedan juga katanya begitu mungkin ini wabah khusus yg diderita para polisi kita please 
USER Kalau mau berpolitik ya mundur aja dulu dari posisi panglima. Or Jokowi ganti aja!,1,0,12, kalau mau berpolitik ya mundur aja dulu dari posisi panglima or jokowi ganti aja 
"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",1,0,151,ki gila p saya titisan jayabaya ri hrs kembali ke uud45 usir cina 
Ganyang PKI ber IQ 200 URL,1,0,97,ganyang pki ber iq 200 url
RT USER: Prabowo Subianto Gagal maju URL,1,0,110, prabowo subianto gagal maju url
RT USER USER USER USER Indeks demokrasi menurun pegimana dengan indeks Komunis/PKI dan Otoritarianisme?,1,0,37, indeks demokrasi menurun pegimana dengan indeks komunis pki dan otoritarianisme 
Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,1,0,84,dibilang komunis sekaligus dibilang antek amerika penganut bumi datar kayak ga pernah nonton tv apalagi baca bahwa korut musuhan sama us
RT USER iya-iya hidup nabi jokowi as,1,0,64, iya iya hidup nabi jokowi as
RT USER USER HTI itu racun ini contoh orang yg keracunan HTI,1,0,109, hti itu racun ini contoh orang yg keracunan hti
"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya URL",1,0,131,kami lebih resah anda jd presiden hidup anda penuh drama dan pencitraan main ftv aja joko judulnya url
RT USER DPR bubarkan saja gak ada gunanya utk bangsa. Pertahankan KPK,1,0,144, dpr bubarkan saja gak ada gunanya utk bangsa pe ahankan kpk
USER Politisi Songong !!!; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPre,1,0,45, politisi songong 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipre
Sebagian besar dari kelompok yg saat ini anti USER dulunya memusuhi Gus Dur... takfiri dan sok arabi,1,0,201,sebagian besar dari kelompok yg saat ini anti dulunya memusuhi gus dur takfiri dan sok arabi
Ok kalo bgt kita usir minoritas umat budha di indonesia kita barter sama umat Islam nya. USER USER USER USER,1,0,105,ok kalo bgt kita usir minoritas umat budha di indonesia kita ba er sama umat islam nya 
Alangkah indahnya USER di bubarkan URL,1,0,39,alangkah indahnya di bubarkan url
Apapun Isunya Jokowi Sasarannya! URL,1,0,125,apapun isunya jokowi sasarannya url
urut berduka atas matinya ketidak adilan dan kedzholiman rezim ini.,1,0,80,urut berduka atas matinya ketidak adilan dan kedzholiman rezim ini 
Jika mgkn dpt kami menyampaikan kpd bpk USER bhw kekalahan kmrn krn adanya upaya penghalalan segala cara yg di lakukan oknum pendukung,1,0,84,jika mgkn dpt kami menyampaikan kpd bpk bhw kekalahan kmrn krn adanya upaya penghalalan segala cara yg di lakukan oknum pendukung
USER USER Laporin juga Alisa Wahid yg menyamakan teroris Budha Myanmar dgn FPI,1,0,122, laporin juga alisa wahid yg menyamakan teroris budha myanmar dgn fpi
"APBN 50 triliyun lebih untuk melanggengkan Solat & Mengaji harus dipangkas, Solat & Mengaji hilang tidak perlu BNPT",1,0,105,apbn 50 triliyun lebih untuk melanggengkan solat mengaji harus dipangkas solat mengaji hilang tidak perlu bnpt
Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,1,0,84,sangsinya pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto
"Klo bapaknya di bunuh PKI ,,,, biasanya anaknya bales dendam DAN SEHARUSNYA USIR KOMUNIS CINA BUKANNYA DI BUATKAN REKLAMASI.",1,0,101,klo bapaknya di bunuh pki biasanya anaknya bales dendam dan seharusnya usir komunis cina bukannya di buatkan reklamasi 
lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL,1,0,40,lalu kepung ylhbi bubarkan hti iluni ui dstnya url
USER ditindas oleh presiden sendiri???. jika MUI tetap berkeras seperti ini maka MUI sendirilah yg memutuskan hubungan dg ummat.',1,0,204, ditindas oleh presiden sendiri jika mui tetap berkeras sepe i ini maka mui sendirilah yg memutuskan hubungan dg ummat 
USER Sudah bubarkan aja KPK itu. Berikan smua kewenangan KPK ke polisi dan kejaksaan .,1,0,21, sudah bubarkan aja kpk itu berikan smua kewenangan kpk ke polisi dan kejaksaan 
Kaum fasis agama itu sdh mulai memainkan lagu kesukaannya : Ganyang PKI!,1,0,206,kaum fasis agama itu sdh mulai memainkan lagu kesukaannya ganyang pki 
SBY Yg ada korupsi berjemaah,1,0,69,sby yg ada korupsi berjemaah
?AYO KITA VIRALKAN?; ; Sangat memalukan USER membuat pernyataan FITNAH!! ; terhadap USER !!; ; Warga Kampung Akuarium membantah pernyataan Gubernur DKI JKT Anies Baswedan yg menyebut 24 warga meninggal dunia krn tinggal di bekas penggusur,1,0,89, ayo kita viralkan sangat memalukan membuat pernyataan fitnah terhadap warga kampung akuarium membantah pernyataan gubernur dki jkt anies baswedan yg menyebut 24 warga meninggal dunia krn tinggal di bekas penggusur
benderang bahwa pemerintah Jokowi diktator,1,0,69,benderang bahwa pemerintah jokowi diktator
USER Pas bgt Poto sama soulmatenya nasi kotak!\xf0\x9f\x98\x82. Tapi klo di sebut pasukan nasi kotak ga terima! Ya salaaaam....',1,0,29, pas bgt poto sama soulmatenya nasi kotak xf0 x9f x98 x82 tapi klo di sebut pasukan nasi kotak ga terima ya salaaaam 
Aung San Suu Kyi adalah Teroris Budha USER URL,1,0,198,aung san suu kyi adalah teroris budha url
Segera kita Kudeta Dan Revolusi lengserkan Rezim Jokowi sebelum Panglima dan Kapolri di ganti.. Jika TNI/Polri di pimpin nasakom bahaya..!!,1,0,53,segera kita kudeta dan revolusi lengserkan rezim jokowi sebelum panglima dan kapolri di ganti jika tni polri di pimpin nasakom bahaya 
"USER Percaya Muhammad nabi silahkan, asal tak rugikan yg lain, karena ada bom, Negara Wajib ungkap siapa Muhammad",1,0,140, percaya muhammad nabi silahkan asal tak rugikan yg lain karena ada bom negara wajib ungkap siapa muhammad
"Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor",1,0,256,tanda2 kiamat x yak masih banyak aja orang muslim yg mengingkari al quran dan pilih penista agama nomor2koruptor nomor2koruptor
RT USER: Janji Jokowi Janji ala Kompeni - Konser Iwan Fals Untukmu Indonesia URL lewat USER,1,0,58, janji jokowi janji ala kompeni konser iwan fals untukmu indonesia url lewat 
Usir Dubes Myanmar dr Negri ini. Ksh peringatan ummat Budha di neg kita agar mrk menghimbau utk menghentikan penyiksaan kpd umat Islam dsna.,1,0,113,usir dubes myanmar dr negri ini ksh peringatan ummat budha di neg kita agar mrk menghimbau utk menghentikan penyiksaan kpd umat islam dsna 
USER Hanya kecurangan yg bisa mengalahkan prabowo!!,1,0,334, hanya kecurangan yg bisa mengalahkan prabowo 
USER USER Menteri sih cuma berapa orang.. Mereka juga lebih kerja ketimbang yang di Senayan. Mending yg banyak Noh DPR yg kerjaannya cuma rapat sambil molor di ruang AC.',1,0,25, menteri sih cuma berapa orang mereka juga lebih kerja ketimbang yang di senayan mending yg banyak noh dpr yg kerjaannya cuma rapat sambil molor di ruang ac 
"Pak USER angkat pak USER jadi wapres, lengserkan pak JK. Ini baru keadilan",1,0,115,pak angkat pak jadi wapres lengserkan pak jk ini baru keadilan
USER USER USER USER Bos saracen URL,1,0,127, bos saracen url
USER USER USER klu KPK di bubarkan.. Kita sebagai rakyat wajib/kudu bubarkan wakil rakyat/DPR,1,0,254, klu kpk di bubarkan kita sebagai rakyat wajib kudu bubarkan wakil rakyat dpr
RT USER: Salah satu cara USER menghancurkan strategi musuhnya adalah dgn isu sara,1,0,85, salah satu cara menghancurkan strategi musuhnya adalah dgn isu sara
Tindakan kesewenang wenangan ini cerminan dari pusat kekuasaan rezim yang anti Islam. Terbukti rezim PDIP Nasdem memang Anti Islam.,1,0,82,tindakan kesewenang wenangan ini cerminan dari pusat kekuasaan rezim yang anti islam terbukti rezim pdip nasdem memang anti islam 
USER USER Jaman SBY yg demo PDIP,1,0,36, jaman sby yg demo pdip
"RT USER: #IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hok,adu domba pribumi dengan tionghoa!!jangan",1,0,191, iklanahokjahat bagaimana klo kita ganyang beneran hok itu sih maunya elo ya hok adu domba pribumi dengan tionghoa jangan
USER USER USER Tolong bawa ke rsj secepatnya,1,0,177, tolong bawa ke rsj secepatnya
RT USER seperti wkt sby naikin bbm.pada demo tuh makhluk..tp skrg mana pendemo ya pake jargon wong licik itu gak ada yg danain ya gada.,1,0,184, sepe i wkt sby naikin bbm pada demo tuh makhluk tp skrg mana pendemo ya pake jargon wong licik itu gak ada yg danain ya gada 
Kali JKT kumuh lagi. Anies-Sandi ngapain saja?,1,0,114,kali jkt kumuh lagi anies sandi ngapain saja 
Muslim Rohingya: Teroris Budha membunuh anakku. Aku jg kehilangan istri &amp; ibu'',1,0,147,muslim rohingya teroris budha membunuh anakku aku jg kehilangan istri amp ibu 
"Inilah Mentri BUMN yg saenaknya dewe, miskin prestasi dan banyak conflict-of-interest. Gini kok dipertahankan Pres Jokowi, ada apa ???",1,0,56,inilah mentri bumn yg saenaknya dewe miskin prestasi dan banyak conflict of interest gini kok dipe ahankan pres jokowi ada apa 
"NGERI, JOKOWI SEPERTI HITLER DAN MUSSOLINI Seseorang disebut diktator dan otoriter bukan karena ucapannya,...",1,0,94,ngeri jokowi sepe i hitler dan mussolini seseorang disebut diktator dan otoriter bukan karena ucapannya 
"USER yg beli orang asing atau tidak, atau konglomerat dlm negri atau warga patungan membeli. kebijakan terlihat ugal ugalan, akhirnya warga lagi jadi korban kepentingan rejim'",1,0,120, yg beli orang asing atau tidak atau konglomerat dlm negri atau warga patungan membeli kebijakan terlihat ugal ugalan akhirnya warga lagi jadi korban kepentingan rejim 
USER Mungkin bang USER bisa bantu Prabowo jual kuda URL,1,0,124, mungkin bang bisa bantu prabowo jual kuda url
USER USER Jgn jgn yg kaya gitu bukan pendukug JKW lho tapi musuh dlm selimutnya JKW masa pendukung rusak citra yg didukung,1,0,201, jgn jgn yg kaya gitu bukan pendukug jkw lho tapi musuh dlm selimutnya jkw masa pendukung rusak citra yg didukung
pantaskah pemerintah kita mjln hubungan mesra dgn negara cina Komunis itu?,1,0,219,pantaskah pemerintah kita mjln hubungan mesra dgn negara cina komunis itu 
"Apa tunggu Habis Dulu Aset Negara Ini,Baru Kita Lengserkan Jokowi.....??",1,0,109,apa tunggu habis dulu aset negara ini baru kita lengserkan jokowi 
RT USER: Dengan anda bicara begitu anda sdh ngaku kalau ada kecurangan di pemilihan kepala daerah DKI Jakarta kemarin. URL mundurlah secara terhormat.,1,0,93, dengan anda bicara begitu anda sdh ngaku kalau ada kecurangan di pemilihan kepala daerah dki jaka a kemarin url mundurlah secara terhormat 
