Tweet,HS,Abusive,Char_Length
USER Ihh itu marahin cordi nunanya oppaa masa mau ambil2 guguk ku : ( kaya bencong aja dia ngambil2 punyaku-! \xf0\x9f\x98\xa2 .nda',0,1,73
USER Ah anjir favorit gue bgt',0,1,126
Bangke. Gua udh bangun pagi malah masuk siang',0,1,136
"Memang anak-anak Regina Ant (RA) ini cerdas-cerdas..\nSanking cerdasnya banyak yang menelan sistem mentah-mentah.. \nSehingga banyak yang salah menjalankan, karena salah penafsiran... \xf0\x9f\x98\x85\n# Regina Ant\n# oh.. anak, cucu, cicit, cocot saya rupanya mereka.. \xf0\x9f\x98\x82 ups.. \xf0\x9f\x99\x8a\xf0\x9f\x99\x8a'",0,1,55
"Jadi, yang saling marah-marah itu adalah si Syamsudin sama si Ari. Aku juga sedang ada. Katanya sih si Syamsudin mabuk. Jadinya goblog kayak wasit.'",0,1,205
USER tampang sederhana padahal boneka kunyuk',0,1,75
USER BODO EH HAHAHHAHAHHHHAHAHAHA BADU ARHHH NGAYAH PANGAN DIRI KETU KU NEMU D CRINGE SIAL',0,1,84
USER OHH SI KUNYUK ITU',0,1,43
"USER ""Pala lu jumplitan. Itu ngeliatin gua, kunyuk.""'",0,1,233
USER Makan tu titit',0,1,40
"USER Wooy diem bae, ngewe lah ngewe'",0,1,59
hyunjin sinting emang ganteng bener',0,1,256
USER Sipit? \nAnjir dibilang sombong mulu gue',0,1,84
USER Yuk nete',0,1,44
Asw ini 11:45 lho dan skrg ngantuk.',0,1,122
"USER USER USER USER Gak juga, banyak lapangan kerja kok di luar jawa, kalau kerja mau milih yg enak aja ya ikut aja demo berjilid2 ke monas, modal congor doang, makan siang dapat, uang saku dapat juga 50rb..'",0,1,38
"Paket kompliy misuh pagi ini yang qu dengar &gt;5x ""goblok cuk anjing"". Blessed my ear.'",0,1,254
USER GEBLEK NGUAKAK AKU ANJYR WKWKWKWWKKWKWKWKWK',0,1,135
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Itu minta nete sama elu',0,1,111
"USER USER Keliatan tukang pijat nya gk punya bf kayk saya,, jd doyan kontol kayk begitu'",0,1,116
USER Ayo siapa lagi yg mau berevolusi atau bermutasi genetik jd cebong',0,1,97
URL &lt;-#ngentot #bugil pacar lesbi',0,1,156
RT USER: #RETWEET \nYg lagi viral...Video mesum marion jola indonesia idol\n\n#horny #memek #colmek #colokmemek #jembut #memekbece\xe2\x80\xa6',0,1,66
USER USER LAHSI KAMPANG GUA DI DULUIN PARAH LO JEP KAN GUA JOMBLO SNDRI NIH',0,1,133
Sinting gua asli anak winner beneran pada punya twitter',0,1,50
Kampret\n\nKemaren cepet2an beli sekarang dijual online \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 URL,0,1,247
wah udah gila URL,0,1,178
Gamungkin dong gue ngemafia masa mainin 3 acc edan!!',0,1,249
"*dimall*. Pak, Mama Aku Hilang. Security Bentar Ya. *cek Cek"" Pengumuman U/ Org Tua Asu. Yg Merasa Kehilangan.'",0,1,151
USER Arseto..ini kunyuk yg sedang cari panggung...',0,1,114
ada yg mau imejin eue di tl sama gua ga kena dare nih',0,1,150
USER heleh \n\nmodar sana hush',0,1,256
RT USER: https:// #ngentoto #mememk #lonte #lempung #kontol #crottt #jembut # pecuh URL,0,1,165
RT USER: Tutorial Ngeluarin goblok dari otak....',0,1,219
"USER iya eh sumpah awalnya tuth dikit doang diujung nyadarnya pas pulang dari patbingsoo pas aku bangun sahur edan dah 1 hape :""'",0,1,112
Apa boleh aku simpulkan.\nAkhirnya semua pada CUCI TANGAN mencari selamat Sendiri?...\nKalo ya..BRENGSEK... URL,0,1,31
"USER Dowoon lah jadi keak cool2 najis minta ditabok gitu gaksie:""('",0,1,146
"Makin ke sini makin ngerasa bacot orang gada habisnya, tapi hidupnya tetep gitu gitu aja.'",0,1,114
ok masalahnya aku sikda pun banding kolej mrsm ngan sbp???? aku just padah jangan banding RESULT exam tiga buah sekolah ya bah paloi????? aku padah tiga2 ya paper exam lain bah bebal???? kau paloi kah bodo??????',0,1,39
pengen benget jilet memek',0,1,58
"RT USER: Main layangan\n\n\xf0\x9f\x91\xa6 benang kuat kan, takut putus nanti\n\n\xf0\x9f\x91\xa8 ga mungkin putus, kita jarang berantem\n\n\xf0\x9f\x91\xa6 tai\n\n-gobs'",0,1,39
"Akhirnya dapet pencerahan jg soal Adora-Hilman-Alina. Too complicated, tp faker emg bener ada sih di rl, emg nyatanya ada kok yg seniat itu buat jd faker. Gila gasi. Gapaham sih kenapa mesti jd faker gt? Apa sbnrnya doi penyuka sesama jenis yg show off gt? Apa gmnsi:('",0,1,129
"USER lah gue ampe dikatain kampang, ya gue mah anggep bercandaan aja'",0,1,109
USER Karna lu jbjbnya udah siang coba tdi pagi pasti masih pagi yakan? Tolong jangan goblok tang wkwk',0,1,110
"dilema hp wafat disaat bokap nyokap lg dinas luar pulau dan adek lg ikut pengkaderan jd ga pulang2 dan lo sendirian dirumah.. wah edan kali kau nuy :"")'",0,1,31
USER Pengawean gue bacanya peng eue an',0,1,127
USER ngewe napa',0,1,39
"USER ini setan muncul dimana"" heran'",0,1,115
najis jam segini belom tidur malah baru masak nasi hmmmmz',0,1,34
"nonton tv isinya banci mulu, yutub juga...ahhh elahhh'",0,1,20
"Dan seorang gadis, meski sudah berada di benaknya selama beberapa bulan terakhir, menghantui pikiran seperti bayangan gelap (namun yang satu ini justru bikin senang), tidak boleh menghancurkan mimpinya.\n\nBolehlah orang mengatainya bajingan, brengsek.\n\n\xe3\x85\xa1'",0,1,33
USER Iya lu babi nya cif wkw',0,1,227
Mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. Mau nyapa ya nyapa aja aing ga budek kok. Hhhh \n\n*diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu*\n\n**lagian ga akan buang muka ga punya lagi nanti**',0,1,50
Kunyuk ngapain \xf0\x9f\x98\x82 URL,0,1,277
RT USER: ummi sampe kempot2 gitu pipi nya....doyan ya ummi sedot kontol URL,0,1,37
"ternyataa setelah nntonin video"" bigfloo selama ini humornya hightop nyampe d otak gw HAHAHAHAHA sarap ni magnae satuu doi kayak 4D dah kalo gk ad doi apa kabar ni grup krik krik \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1,41
"/peluk badan lu dr belakang; selipin tngan kedalem cd lu/ ngaceng nih yang- /gesekin jari tengah ke bibir memek lu; teken"" klit lu/'",0,1,42
"Bentar....kuping gue yg sarap apa pas Yura nyanyi bagian potongan kata ""an"" dari ""antara""....suara doi tetibaan kek lakik?? ._.'",0,1,58
"RT USER: Aku: ya Tuhan gini amat hidup ku apa sih salah ku\nTuhan: banyak, goblok.'",0,1,68
USER WOI YANG GEMBROT KAN KAKAK',0,1,36
"Pas beli makanan dibelakang ada tulisannya ""jomblo di larang mengkonsumsi"" bangke gue jomblo'",0,1,121
USER Buka ku ngentot lobang memekmu yg enak itu',0,1,140
"USER ga ngerti lu ngetik apa, iyain aja daripada makin bego gua wkwk'",0,1,31
"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" HAHAHA YOKSI NENEK KU'",0,1,93
USER Sibuk eue',0,1,43
USER Eh kunyuk.. Aku nih udh kuliah lohh.\nKmu anak sma ya? \xf0\x9f\x98\x85',0,1,82
USER pengen ane emut emut say memek sexynyaa',0,1,88
USER Jgn bodoh. Jijik fak',0,1,103
"USER Bukan random lagi, edan iya ]]'",0,1,235
Kajox ga on si kunyuk deact si tete ilang entah kemane -_- abis dah bestie cowo yg gua punya',0,1,84
Cowo kalo ngambek bisa ampe berhari hari ya? asw jddnjdjdej galau genk',0,1,30
"USER masi mending aku blgnya anak gendut, drpd jablay'",0,1,54
USER titit berjamaah #DUMXCAMPING',0,1,119
kontol aa udah gk sabar ngentotin memek eneng.',0,1,138
RT USER: Kontol bengkok\xf0\x9f\x98\x86 URL,0,1,101
RT USER: RT USER: Cowok ganteng six pack pamer kontol besar beurat di kamar URL,0,1,158
USER apakah terlihat spt banci? URL,0,1,118
"21. Kekuranganmu lebih banyak dari kelebihanmu hehehe. \n\n- Suka ngaret. Kalau balas pesan tuh lamaaa banget. \n- Nyebelin. Suka buat aku hipertensi.\n- Suka ngatain aku yang aneh-aneh. I'm okay : )\n- Ngambekan.\n- Lemot.\n- Bolot.\n- Repeat.\n\nIni dah aku buat pas jadi 288c seneng gak?""",0,1,42
RT USER: Ajari aku bagaimana bersikap masa bodo seperti yg kamu lakukan padaku \xf0\x9f\x98\x80',0,1,128
"USER ""cowok di dunia ini itu cuma ada 2 macem kalo bukan bajingan ya maho""'",0,1,30
Aku syak jerawat ni spesis fans chelsea lah suka tumbuh dekat dalam hidung ala ala gua gitu. \n\nDah 2018 move on lu jerawat. Tumbuh aja dimana ya terserah yang penting bukan di hidung ya setan budek.',0,1,94
"USER Yo, yo, ini kontol :D'",0,1,142
cewe itu gak selama nya bisa sabar ngadepin kelakukan bajingan laki-laki',0,1,144
"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'",0,1,254
USER UWOY JADI BENCONG JUGA HAHAHAHA \xf0\x9f\x98\xad',0,1,216
USER ngakakakakaka bete banget asu',0,1,95
bgst masih aja ngomongin titit',0,1,226
RT USER: Slim ... yuk #coli malem minggu ... #kontol #gay #bahancoli URL,0,1,80
USER Edan tenan..\xf0\x9f\x98\x95',0,1,197
USER Keren memek nya ya om hiu',0,1,60
RT USER: digilir dua kontol besar URL,0,1,112
USER budek lu mah',0,1,21
RT USER: Jam lembur malah pada ngentot\n\nURL,0,1,62
USER USER USER USER Ini antusiasme lebih ke pengen ngukur kontol mas iper apa mau ngewe sama gw? \xf0\x9f\xa4\x94',0,1,291
"USER Edan, 1 triliun.'",0,1,113
"sinting udah digedein volumenya udah di dengerin taunya pas diputer bukan day6, marah:('",0,1,118
Bulan puasa mah dilanrang mengeluarkan kata kata kasar &gt;anjing setan bangsat kampang bedul.',0,1,116
USER USER Badan gede keker kelakuan kunyuk:(',0,1,17
USER ih pinter gembel nih anak satu ^_^',0,1,80
USER USER EH TITIT KAMU TADI KAYA GINI',0,1,95
USER Ngentot yuk mba',0,1,250
USER SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!',0,1,246
terkutuk bgt pokoknya yg niat jahat',0,1,62
USER USER Sayangnya yg lebih baik juga blom ada \nBlom ada yg bisa gantiin pakde jokowi\nOjo tambah edan lho jon RSJ kebak wisan',0,1,86
Memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin.',0,1,28
USER Titit nya kecil padahal punya bocah',0,1,103
"""Ayo Alex, jangan udik.."" gumamnya merutuki diri sendiri.\n\nIa lanjut menulis, \' Atmosfer di planet ini belum cukup baik untuk ditinggali manusia. \''",0,1,79
KAMPRET MARKSON GUE SAMPE GARUK2 KASUR URL,0,1,44
USER Kamu bau bangke',0,1,99
"USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.'",0,1,125
"gue sih ya dibilang sombong biasa aja, karna gua ga ngerasa kalo gua sombong, gak kayak lo dikatain sombong dikit kek setan'",0,1,162
USER USER USER USER USER ketok goblok e ancen bencong ngalam iki \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,56
RT USER: Banci mahal pelangganya keren2 \xf0\x9f\x98\x83. USER URL,0,1,97
USER jem kampang lo ya ganteng pisann ihh',0,1,75
RT USER: Posisi begini .. mantep ... yo #coli #kontol #gay URL,0,1,238
USER Najis slek gara gara majalah gaul',0,1,40
PROFESI APA YANG COCOK SAMA AYAM?\n\npecun',0,1,183
RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6',0,1,61
Bahas kucing jilatin titit kenapa kamu gembira banget? Dasar mesoom USER',0,1,177
USER USER woy goblog gw ngakak=))',0,1,75
"USER USER USER USER USER Lah iya juga, perlu lah itu diselidik\nJarang ada yg ""sengaja follow"" akun tuyul tnpa alasan \xf0\x9f\x98\x81'",0,1,213
bisa ga sih aku gak geblek sehari aja hjshshshhshh',0,1,229
"USER 99woojinn manggil gua bodohie\nw_oojinprk manggil gua bodoh\nParjin manggil gua bego\n\nBesok2 autis gua :"")'",0,1,193
USER AUTIS GARA2 GIGI GINGSUL PWJ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1,57
USER Temen setim yg ngejer buat kill musuh sampe mampus padahal tower tim udh gundul',0,1,172
Jilatin memek aku donk mau ?',0,1,71
RT USER: #RETWEET \nGadis medan kulum/ngemut kontol enak punya pacar..\n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #n\xe2\x80\xa6',0,1,217
USER bhahahahahahaa geblek ini. punya duit tapi giting salah beli produk keknya.',0,1,121
Gw ngebacanya bajingan coba',0,1,27
"Spoiler running man 401, haha yg menang wkwk kacrut'",0,1,69
USER USER WKWKWKWKWKKW GEBLEK IH KZL',0,1,61
USER bener kan anjir :(',0,1,114
Ternyata ada yang lebih culun daripada pasangan lovren mignolet... \xf0\x9f\x98\x82',0,1,127
USER Gua emg lagi diving sarap',0,1,43
RT USER: TAI DAH ADE ADE AJE YUTUBER PLOKIS NGERJAIN BOCAH2 AU AMAT',0,1,114
Eh bodoh la porn acc JANGAN FOLLOW!!!!!!!!!',0,1,83
"Eh kiapa so stalking2 Dilan milea ini, bajingan'",0,1,86
USER kok gembel beneran cantik juga wkw\n\nyah baru mau dimintain makan',0,1,25
apa bedanya ngentot dan ngewe ?? \xf0\x9f\x98\x9,0,1,39
USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92',0,1,237
USER Jancuk jancuk',0,1,262
USER USER USER USER USER USER twt gw masih udik kayaknya masih perlu dididik lebih keras lagi',0,1,109
"USER Ia tidak memperdulikan ocehan laki-laki didepannya itu, kenapa hari ini ia bertemu laki laki ini? Padahal UI sangat luas dan dari sekian banyak mahasiswa, mengapa harus Alan?\n\n""Bodo amat gue gak denger, gue pake headset,"" ucapnya tidak perduli, lalu mengikuti langkah kaki +'",0,1,49
RT USER: Stw bali...erma suka kontol.. URL,0,1,95
Entot adek mas ah ah terus mas enjot memek adek',0,1,116
seorang bajingan tidak pants untuk di prthankn',0,1,48
Hanya syetannn lah yg tidak suka mendengar suara adzan dan tidak suka melihat orang berhijab .. apa mungkin ibu itu syetan atau keturunan iblis ?\nInnalillah .. #mirisnya',0,1,230
Dia tahu mampus aku \xf0\x9f\x98\xad',0,1,42
USER USER USER bejad',0,1,111
Kontol sange lagi. Ngaceng lagi',0,1,86
Trus doi ngajakin eue dong di dm. Tapi gw amatir anjir HAHAHA gangerti',0,1,30
"RT USER: Joget dekat Raffi Ahmad, Ayu Ting Ting dibilang norak dan kampungan sama Nagita Slavina! Waduh, begini kronologinya: URL",0,1,81
"Gua juga benci sama orang bloon. Gua ngasih informasinya jelas banget ada hari, tanggal, waktu, tempat terus nanya lagi 'dimana tik acaranya? Jam berapa? Hari apa?' bgst!!! Tolol\xf0\x9f\x98\xa4""",0,1,209
USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot',0,1,56
RT USER: Part2. Bo\xe2\x80\x99ol Bottom bertato y msih sempit.. Kontol gw smpe kena taik Lagi \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc mantappppppppp URL,0,1,33
USER Dia sbnernya punya 2 akun pir. Di akun satunya it cerita pendek tapi jelas dan brengsek. Kmren pas aku baca maaih ada 7 crita dan aku baca smuanya skaligus. Tpi skrng udah d unpub smua',0,1,55
USER USER USER USER USER USER USER USER USER USER USER USER Njul nek gonku koyo ngono jenenge cocot borot njul',0,1,226
"Entah kenapa gue jijik liat wakil rakyat di DPR, apalagi si fadil zonk. #efekbacaberita Mantan koruptor boleh nyaleg... gembel, ntar korupsi tiada akhir.'",0,1,162
Kampret revisi hahaa URL,0,1,81
USER Mukanya kek minta tolong anjir',0,1,87
USER Kaga anjir',0,1,165
USER Jangan bikin gua maho lagi ros :v rasanya pengen jadi chanyeol nih wkwkwk',0,1,68
USER biarin aja ngapain ngeladenin banci',0,1,104
"RT USER: USER USER Sarap, sakit jiwa, manja, ngga jelas, kangenan, cemburuan, ""gapapa kok"", koding, perhatian, my #1 fans, b\xe2\x80\xa6'",0,1,158
budek anjir URL,0,1,60
memek becek terus.',0,1,86
USER Tiada hari tanpa ngomongin kunyuk\xf0\x9f\x91\x89\xf0\x9f\x91\x88 Udah punya kuota kan? Iya pasti udah punya',0,1,38
"USER USER Itu cuma bacot doang,gue yakin tdk akan berani melakukan.'",0,1,105
Modar dikasih cuping mulu sama Deandra.',0,1,99
Brengsek nih hp di cas td sore gak mau penuh penuh juga batre nya',0,1,256
"USER USER fantom itu baru tepat buat all role, meskipun dongo di dogfighting\n\nbut i will take phantom other than fishbed\n\nyang cuma punya 15 menit waktu bertempur'",0,1,277
USER Pake kntl siapa. Punyamu dicopot dulu? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,1,193
gabisa mandi sih sampe pagi ksl jablay',0,1,127
"Jancuk moment itu ketika kamu buka ig terus gak sengaja liat story doi, lagi sama laki-laki lain,\nDan ditambah doi lebih cantik dari biasanya and kelihatan bahagia banget, huewwwww'",0,1,93
Please ya gue basically tuh gangerti af dan ngga mungkin lah ya gue idiot kek apa ya kek kek kek URL,0,1,254
USER yaelah namanya juga orang sakit mental yg otaknya udah pindah ke silit. wajar aja kalo denial.',0,1,254
virus tingkat dewa pake antivirus ngga ketauan.. sarap abis',0,1,102
"RT USER: Olahraga apa itu namanya yang ekstrim? Bungee Jumping. Apa Banci Jamping? Iya iya banci tumpakke trail, banci njamping\xe2\x80\xa6'",0,1,103
Bgst acc abis ke lock tai',0,1,84
USER Ngakak anjir',0,1,41
"Di Twitter, cewek2 yg bisa di BO bnyak yg ga berkualitas, foto dan kenyataan jauh beda, harga mahal service jg ga bagus2 amat,,,\nIni gua bisa bilang karena udah pengalaman bo puluhan kali, puluhan perek, tanpa dpt hasil yg memuaskan.\n#menyesalboviatwitter'",0,1,51
Selamat menuju eue yg halal bray! USER USER',0,1,68
USER Kek monyet lis :v pulang woy pulang',0,1,81
"USER USER USER Eh LGBT gak ush lo bilang"" gua ganteng,sory gua Normal dan suka Cwe beda sama lo yg doyan laki !'",0,1,21
USER IBU HRD NYA EMANG BAYIIIIK!!!! Huh masa lupa si u dsr gembrot. \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 URL,0,1,137
USER Kapal kita karam:((( monyet kasihan patah hati:((',0,1,243
USER saya lengket seperti permen karet yg nempel di pantat guru',0,1,146
- kampret kan kalo typo-nya di email kantor ketika gue ngerasa ngetik kata serpong ternyata pas udah ke kirim ga ada ( r ) nya \xf0\x9f\x98\x91',0,1,58
RT USER: Engga salah lewat jalur hukum? untung tai manusia gak bisa ngomong coba kalau bisa ngomong mungkin tai yg nuntut kalian\xf0\x9f\x98\x81\nBa\xe2\x80\xa6',0,1,220
"RT USER: mau kontol,kirimin dong'",0,1,50
USER kek tai mencret anjir',0,1,89
RT USER: Sumpah ... gw #ngaceng abis lihat video ini #ngentot sambil ngisep #kontol yg gagah gitu ... edan ! Lihat #bot nya sampe\xe2\x80\xa6',0,1,239
USER USER Bbb for bukan bangsad biasa',0,1,179
"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'",0,1,102
RT USER: mau masak eh malah di ajak ngentot sialan URL,0,1,137
RT USER: woy tai kok gaada yang mau join \n\ntag closed agency basic',0,1,113
USER //; KAN BELUM ANJIR.',0,1,85
"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja.'",0,1,113
Isi timeline danilla semua asw',0,1,65
USER USER Ewe ewe berhadiah',0,1,71
"Tapi gak ngaruh sih di wilayah sini , krn udah \xe2\x80\x98naik kelas\xe2\x80\x99 dari lama . Malah kacrut kemarin itu bener-bener merugikan konsumen :|'",0,1,49
JIMIN GANTENG BANGET BANGKAI',0,1,120
"RT USER: Dari ribuan sperma yang berebut menetas, menjadi kampret adalah sebuah kesalahan alam..'",0,1,44
"Bila hg dah giveup pakai seluar panjang, haaaa kain batik jugak malam niii.. PANAS GILA WOI'",0,1,87
Ejekan Monyet Kembali Mencemari Bola Sepak URL,0,1,74
USER USER USER teus maunya? dikit dikit nete gitu?',0,1,104
RT USER: #SANGE_AAAAAAAAAAH #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... URL,0,1,80
"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL",0,1,144
"USER :"") kasian banget asw'",0,1,80
"tae, ngechord d blkgnya capo wkk'",0,1,72
Ccd kalo on disini masih 140 karakter.',0,1,193
USER USER dikatain monyet',0,1,84
"USER USER nih sompret nikah mulu, bijimana cara ngerayu nyah yaa?\xf0\x9f\x98\x85'",0,1,154
USER Loh gak apa biar sarap nya nambah',0,1,247
USER Bunga bangke termasuk ya?',0,1,123
RT USER: lagi habis ngentot 3some di hutan. bareng Tentara temen kenalan hehehehehe baru pertama kali 3some sma TNI kekar gini...\xe2\x80\xa6',0,1,188
Wes ngalahi nggo tank jebule fighter assasin edan rak waras \xf0\x9f\x98\xaa',0,1,166
"USER ohh brarti lu kemaren lupa sarapan, mangkanya sarap \xf0\x9f\x98\x82'",0,1,111
"USER Lagi ndek sorbejeh aku cak, macete edan edanan. Persebaya karo arema dino minggu. Timnas koyoke lak ngijolno tiket yo isih h-'",0,1,94
USER Giladong cimohay wkwkwk najis juga//',0,1,55
URL &lt;-download #bokep video mahasiswi pecah perawan oleh dosen gila #ngentot',0,1,99
"Menjadi brengsek, adala bentuk pengecualian dari rasa yg terus tertindih, slmt buat yang mu yg hari ini sempro ~ semoga kaos boneknya bermanfaat \xe2\x98\xba'",0,1,43
"USER HRS ada di tempat jauh saja para cebong sudah begitu kalutnya, apalagi kalo ada deket di sini....'",0,1,133
dinda pertanyaannya apa? kalo sosial mah gua bloon',0,1,45
USER Hadeh hadeh gembel dilarang masuk',0,1,256
USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?',0,1,96
USER Ngambang kaya tai jir',0,1,52
Memek udah basah nih mas \xf0\x9f\x98\x89',0,1,207
USER Tanya juragan silit USER',0,1,151
USER Iyah ngewe ajh yuuk',0,1,184
RT USER: ABG generasi micin udah hapal kalo gesekan kontol dimeki itu nikmat. URL,0,1,135
USER ((( TITIT TITIT BERHAMBURAN KELUAR )))',0,1,128
"USER edan jauh2 dari pbg ke pwt hanya untuk ngeles:'''""",0,1,95
Ya kasian ni para cewe2 yg ga pernah nonton bokep jd ngeliat atlit buka baju aja langsung pada sange',0,1,66
